source,#,bodyAR,bodyDV,takhrij
مسند أحمد,15659,حَدَّثَنَا مَرْوَانُ بْنُ مُعَاوِيَةَ الْفَزَارِيُّ ، حَدَّثَنَا عَبْدُ الْوَاحِدِ بْنُ أَيْمَنَ الْمَكِّيُّ ، عَنْ عُبَيْدِ اللهِ بْنِ عَبْدِ اللهِ الزُّرَقِيِّ ، عَنْ أَبِيهِ . [قَالَ : ] وَقَالَ الْفَزَارِيُّ مَرَّةً : عَنِ ابْنِ رِفَاعَةَ الزُّرَقِيِّ ، عَنْ أَبِيهِ . [قَالَ : قَالَ أَبِي] وَقَالَ غَيْرُ الْفَزَارِيِّ : عُبَيْدُ بْنُ رِفَاعَةَ الزُّرَقِيُّ قَالَ : لَمَّا كَانَ يَوْمُ أُحُدٍ وَانْكَفَأَ الْمُشْرِكُونَ قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ : اسْتَوُوا حَتَّى أُثْنِيَ عَلَى رَبِّي ، فَصَارُوا خَلْفَهُ صُفُوفًا ، فَقَالَ : اللَّهُمَّ لَكَ الْحَمْدُ كُلُّهُ ، اللَّهُمَّ لَا قَابِضَ لِمَا بَسَطْتَ ، وَلَا بَاسِطَ لِمَا قَبَضْتَ ، وَلَا هَادِيَ لِمَا أَضْلَلْتَ ، وَلَا مُضِلَّ لِمَنْ هَدَيْتَ ، وَلَا مُعْطِيَ لِمَا مَنَعْتَ ، وَلَا مَانِعَ لِمَا أَعْطَيْتَ ، وَلَا مُقَرِّبَ لِمَا بَاعَدْتَ وَلَا مُبَاعِدَ لِمَا قَرَّبْتَ ، اللَّهُمَّ ابْسُطْ عَلَيْنَا مِنْ بَرَكَاتِكَ وَرَحْمَتِكَ وَفَضْلِكَ وَرِزْقِكَ ، اللَّهُمَّ إِنِّي أَسْأَلُكَ النَّعِيمَ الْمُقِيمَ الَّذِي لَا يَحُولُ وَلَا يَزُولُ ، اللَّهُمَّ إِنِّي أَسْأَلُكَ النَّعِيمَ يَوْمَ الْعَيْلَةِ ، وَالْأَمْنَ يَوْمَ الْخَوْفِ ، اللَّهُمَّ إِنِّي عَائِذٌ بِكَ مِنْ شَرِّ مَا أَعْطَيْتَنَا وَشَرِّ مَا مَنَعْتَ ، اللَّهُمَّ حَبِّبْ إِلَيْنَا الْإِيمَانَ وَزَيِّنْهُ فِي قُلُوبِنَا وَكَرِّهْ إِلَيْنَا الْكُفْرَ وَالْفُسُوقَ وَالْعِصْيَانَ وَاجْعَلْنَا مِنَ الرَّاشِدِينَ ، اللَّهُمَّ تَوَفَّنَا مُسْلِمِينَ وَأَحْيِنَا مُسْلِمِينَ وَأَلْحِقْنَا بِالصَّالِحِينَ غَيْرَ خَزَايَا وَلَا مَفْتُونِينَ ، اللَّهُمَّ قَاتِلِ الْكَفَرَةَ الَّذِينَ يُكَذِّبُونَ رُسُلَكَ وَيَصُدُّونَ عَنْ سَبِيلِكَ وَاجْعَلْ عَلَيْهِمْ رِجْزَكَ وَعَذَابَكَ ، اللَّهُمَّ قَاتِلِ الْكَفَرَةَ الَّذِينَ أُوتُوا الْكِتَابَ ، إِلَهَ الْحَقِّ .,މާނައީ: އޭ ހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! ހަމަކަށަވަރުން މިއަޅާއެދި ދަންނަވަނީ ދެމިހުންނަނިވި ނިޢްމަތެވެ. އެނިޢްމަތަކީ ފިލައިދިއުމެއްނުވާ އަދި ހުރަސްއެޅުމެއްނުވާ ނިޢްމަތަށެވެ. ޭހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! ހަމަކަށަވަަރުން މިއަޅާއެދެނީ ބޭނުން ޖެހޭދުވަހު މިއަޅާއަށް އިބަރަސްކަލާނގެ އެހީތެރިވެވޮޑިގެން ދެއްވުމެވެ. އަދި ބިރުވެރިކަމުގެ ދުވަހު އަމަންއަމާނކަން ދެއްވުމެވެ. އޭހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! އިބަރަސްކަލާނގެ އަޅަމެނަށް މަނާކުރެއްވިި ތަކެތީގެ ނުބައިކަމުންނާއި، އަދި އިބަރަސްކަލާނގެ އަޅަމެނަށް ދެއްވިތަކެތީގެ ނުބައިކަމުން އަޅަމެން އިބަރަސްކަލާނގެ ހަޒްރަތުން ރައްކާތެރިކަން އެދެމެވެ. އޭހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! އީމާންކަމަށް އަޅަމެނަށް ލޯބިޖައްސަވާދޭވެ! އަދި އަޅަމެންގެ ހިތްތައް އެއީމާންކަމުން ޒީނަތްތެރިކުރައްވާދޭވެ! އަދި އުރެދުމާއި ،ފާސިގުކަމާއި، ކާފިރުކަނމަކީ އަޅަމެނަށް ނުރުހެވޭ ކަންކަމުގައި ލައްވާދޭވެ! އަދި ތެދުމަގު ލިބިގެންވާ މީހުންގެ ތެރެއިން އަޅަމެން ލައްވާދޭވެ! އޭހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! މުސްލިމުންގެ ގޮތުގައި އަޅަމެންމަރުގަންނަވާދޭވެ! އަދި މުސްލިމުންގެ ގޮތުގައި (ދެވަނަފަހަރަށް) އަޅަމެން ދިރުއްވާދޭވެ! އަދި ފިތުނަވެރިވެގެންނުވާ އަދި ނިކަމެތިވެގެންނުވާ ޞާލިޙުންނާއި އަޅަމެން ގުޅުއްވާދޭވެ! އޭހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! ކާފަރުން ނެތިކުރައްވާދޭވެ! އެކާފަރުންނީ އިބަރަސްކަލާނގެ ރަސޫލުން ދޮގުކުރާ ކާފަރުންނެވެ. އަދި އެމީހުން މީސްތަކުންނަށް އިބަރަސްކަލާނގެ މަގުބަންދުކުރެއެވެ. އަދި އިބަރަސްކަލާނގެ ޢަޒާބާއި ،އިބަރަސްކަލާނގެ ފާފަ އެމީހުންގެ މައެްޗަށް ލައްވާދޭވެ! އޭހައްދަވައި ބޮޑުކުރެއްވި ރަސްކަލާކޮ! ކާފަރުންތައް ހަލާކުކުރައްވާދޭވެ! އެކާފަރުންނަކީ އިބަރަސްކަލާނގެ އެމީހުނަށް ފޮތްދެއްވި މީހުންނެވެ. އޭޙައްގުވަންތައިލާހެވެ.,
مسند أحمد,15700,إِذَا رَأَى أَحَدُكُمْ مِنْ أَخِيهِ، أَوْ مِنْ نَفْسِهِ، أَوْ مِنْ مَالِهِ مَا يُعْجِبُهُ، فَلْيُبَرِّكْهُ فَإِنَّ الْعَيْنَ حَقٌّ,“ތިޔަބައިމީހުންގެ ތެރެއިން މީހަކު އޭނާގެ އަޚާގެ ފަރާތުން، ނުވަތަ އޭނާގެ ނަފްސުގެ ކިބައިން، ނުވަތަ އޭނާގެ މުދަލުގެ ފުށުން އޭނާ ޢަޖާއިބުވާފަދަކަމެއް ފެނިއްޖެނަމަ ފަހެ ބަރަކާތް ލެއްވުން އެދި ދުއާކުރާ ހުށިކަމެވެ. ފަހެ ހަމަކަށަވަރުން އެސްފީނާއަކީ ޙަގީގަތެކެވެ.”,
مسند أحمد,15956,لا تقومُ الساعَةُ حتى يُخسَفَ بقبائِلَ من بَني فُلانٍ فعلِمْتُ أنَّ بني فُلانٍ منَ العرَبِ وأنَّ العجَمَ تُنسبُ إلى قُراها,ގަބީލާތަކެއްގެ ބައެއްގެ ސޫރަ ބަދަލުކުރެއްވިއްޖައުމާ ހަމައަށް ގިޔާމަތް ގާއިމެއް ނުވާނެއެވެ. ފަހެ ބުނެވެއެވެ. މިވެނި ދަރިކޮޅަކުން ބާކީ ހުރީ ކާކު ހެއްޔެވެ؟” ވިދާޅުވިއެވެ. “ގަބީލާތަކެކެވެ.” ދެންނެވި ހިސާބުން އެއީ ޢަރަބިންކަން ތިމަންކަލޭގެފާނަށް އެނގިވަޑައިގެންފިއެވެ. އެހެނީ ޢަޖަމީން ނިސްބަތް ކުރެވެނީ އެމީހުންގެ ގައުމަށެވެ.,
مسند أحمد,16751,"""وَكُلُّ أَيَّامِ التَّشْرِيقِ ذَبْحٌ""","އަދި އައްޔާމުއްތަޝްރީގުގެ ކޮންމެދުވަހަކީވެސް އުޟްޙިޔާކަތިލުމުގެ ވަގުތެވެ.""",
مسند أحمد,17174,أَلَا إِنِّي أُوتِيتُ الْقُرْآنَ وَمِثْلَهُ مَعَهُ,"""ގުރުއާނާއި އެގުރްއާން ފަދަ އެހެން އެއްޗެއް (އެބަހީ:ސުންނަތް) ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނަށް ލިބިވަޑައިގެންފައިވެއެވެ.""
//
“ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނަށް ގުރްއާނާއި، އަދި އެއާ އެކުގައި އެފަދަ އެއްޗެއް ދެއްވިއެވެ.”",
مسند أحمد,17186,حَدَّثَنَا أَبُو الْمُغِيرَةِ قَالَ: حَدَّثَنَا سُلَيْمَانُ بْنُ سُلَيْمٍ الْكِنَانِيُّ قَالَ: حَدَّثَنَا يَحْيَى بْنُ جَابِرٍ الطَّائِيُّ قَالَ: سَمِعْتُ الْمِقْدَامَ بْنَ مَعْدِي كَرِبَ الْكِنْدِيَّ قَالَ: سَمِعْتُ رَسُولَ اللهِ ﷺ يَقُولُ: مَا مَلَأَ ابْنُ آدَمَ وِعَاءً شَرٌّ مِنْ بَطْنٍ، حَسْبُ ابْنِ آدَمَ أُكُلَاتٌ يُقِمْنَ صُلْبَهُ، فَإِنْ كَانَ لَا مَحَالَةَ، فَثُلُثٌ طَعَامٌ، وَثُلُثٌ شَرَابٌ، وَثُلُثٌ لِنَفَسِهِ.,އަލްމިގްދާމު ބިން މަޢުދީ ކަރިބު އަލްކިންދީ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑުއެހީމެވެ: ”އާދަމުގެ ދަރިޔާ ބަނޑަށް ވުރެ ނުބައި ކަންވާރެއް ނުފުރައެވެ. އާދަމުގެ ދަރިޔާއަށް، އޭނާގެ ބުރަކަށި ސީދާ ތެދަށް ބަހައްޓައިދޭނެ މަދު ކާއެތިކޮޅަކުން ފުދޭނެއެވެ. ނަމަވެސް އެ ވަރުން ނުފުދޭ ނަމަ، ފަހެ (ބަނޑުގެ) ތިންބައި ކުޅަ އެއްބައި އޭނާގެ ކާއެއްޗެއްސަށް ބަހައްޓާށެވެ. އަދި ތިންބައި ކުޅަ އެއްބައި އޭނާގެ ބޯއެއްޗެއްސަށް ބަހައްޓާށެވެ. އަދި ތިންބައި ކުޅަ އެއްބައި އޭނާ ނޭވާލުމަށް (ހުސްކޮށް) ބަހައްޓާށެވެ.“,
مسند أحمد,17186,حَدَّثَنَا أَبُو الْمُغِيرَةِ قَالَ: حَدَّثَنَا سُلَيْمَانُ بْنُ سُلَيْمٍ الْكِنَانِيُّ قَالَ: حَدَّثَنَا يَحْيَى بْنُ جَابِرٍ الطَّائِيُّ قَالَ: سَمِعْتُ الْمِقْدَامَ بْنَ مَعْدِي كَرِبَ الْكِنْدِيَّ قَالَ: سَمِعْتُ رَسُولَ اللهِ ﷺ يَقُولُ: مَا مَلَأَ ابْنُ آدَمَ وِعَاءً شَرٌّ مِنْ بَطْنٍ، حَسْبُ ابْنِ آدَمَ أُكُلَاتٌ يُقِمْنَ صُلْبَهُ، فَإِنْ كَانَ لَا مَحَالَةَ، فَثُلُثٌ طَعَامٌ، وَثُلُثٌ شَرَابٌ، وَثُلُثٌ لِنَفَسِهِ.,އަލްމިގްދާމު ބިން މަޢުދީ ކަރިބު އަލްކިންދީ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑު އެހީމެވެ: ”އާދަމުގެ ދަރިޔާ ބަނޑަށް ވުރެ ނުބައި ކަންވާރެއް ނުފުރައެވެ. އާދަމުގެ ދަރިޔާއަށް، އޭނާގެ ބުރަކަށި ސީދާ ތެދަށް ބަހައްޓައިދޭނެ މަދު ކާއެތިކޮޅަކުން ފުދޭނެއެވެ. ނަމަވެސް އެ ވަރުން ނުފުދޭ ނަމަ، ފަހެ (ބަނޑުގެ) ތިންބައި ކުޅަ އެއްބައި އޭނާގެ ކާއެއްޗެއްސަށް ބަހައްޓާށެވެ. އަދި ތިންބައި ކުޅަ އެއްބައި އޭނާގެ ބޯއެއްޗެއްސަށް ބަހައްޓާށެވެ. އަދި ތިންބައި ކުޅަ އެއްބައި އޭނާ ނޭވާލުމަށް (ހުސްކޮށް) ބަހައްޓާށެވެ.“,
مسند أحمد,17231,حَدَّثَنَا أَبُو الْمُغِيرَةِ قَالَ : حَدَّثَنَا صَفْوَانُ قَالَ : حَدَّثَنِي سَلِيمُ بْنُ عَامِرٍ ، عَنْ تَمِيمٍ الدَّارِيِّ قَالَ : سَمِعْتُ رَسُولَ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ يَقُولُ : لَيَبْلُغَنَّ هَذَا الْأَمْرُ مَا بَلَغَ اللَّيْلُ وَالنَّهَارُ ، وَلَا يَتْرُكُ اللهُ بَيْتَ مَدَرٍ وَلَا وَبَرٍ إِلَّا أَدْخَلَهُ اللهُ هَذَا الدِّينَ بِعِزِّ عَزِيزٍ ، أَوْ بِذُلِّ ذَلِيلٍ ، عِزًّا يُعِزُّ اللهُ بِهِ الْإِسْلَامَ ، وَذُلًّا يُذِلُّ اللهُ بِهِ الْكُفْرَ . وَكَانَ تَمِيمٌ الدَّارِيُّ يَقُولُ : قَدْ عَرَفْتُ ذَلِكَ فِي أَهْلِ بَيْتِي ، لَقَدْ أَصَابَ مَنْ أَسْلَمَ مِنْهُمُ الْخَيْرَ وَالشَّرَفَ وَالْعِزَّ ، وَلَقَدْ أَصَابَ مَنْ كَانَ مِنْهُمْ كَافِرًا الذُّلَّ وَالصَّغَارَ وَالْجِزْيَةَ .,ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިއެވެ. (لَيَبْلُغَنَّ هَذَا الْأَمْرُ مَا بَلَغَ اللَّيْلُ وَالنَّهَارُ* وَلَا يَتْرُكُ اللَّهُ بَيْتَ مَدَرٍ وَلَا وَبَرٍ إِلَّا أَدْخَلَهُ اللَّهُ هَذَا الدِّينَ)*أي: ما طلع عليه الليل و النهار. ) މާނައީ: “ދުވާލާއި ރޭގަނޑު އެތަނެއްގެ މައްޗަށް އަރާއޮއްސޭ ކޮންމެ ތާކަށް މިދީން ފޯރާހުއްޓެވެ. އަދި ﷲ (ސުބުޙާނަހޫ ވަތަޢާލާ) މިދީން ނުވައްދަވާ އެއްވެސް ގެޔެއްނުވާނެއެވެ. އެއީ (ވެލިން ބިނާކޮށްފައިވާ)ގެތަކާއި އަދި (އާދައިގެ ރަށްފުށު، ނުވަތަ ޞަޙަރާތެރޭގެ) ފޭލިގެތައްކަމުގައިވެސް މެއެވެ.” (އެބަހީ: ރަށުތެރެއާއި އަދި ޞަޙަރާތެރޭގައިވާ ރަށްފުށުގައިވާ ގެތަކަށްވެސް، ހުރިހާ ފެންވަރެއްގެ ގެތަކަކަށްވެސް މިދީން ވަންނާނެއެވެ.) (رواه الإمام أحمد في المسند: (16509). قال الهيثمي: رجال أحمد رجال الصحيح. (مجمع الزوائد: 6/14),
مسند أحمد,17404,من تعلَّقَ تميمةً فقد أشرك.,"ތަވީދެއް އަޅައިފިމީހާ ޝިރުކުކޮށްފިކަން ކަށަވަރެވެ.""",
مسند أحمد,17471,«إِنَّ لِكُلِّ أُمَّةٍ فِتْنَةً، وإن فتنة أمتي الْمالُ»,"""ހަމަކަށަވަރުން ކޮންމެ އުއްމަތަަކަށްވެސް ފިތުނައެއްވެއެވެ. އަދި ތިމަންކަލޭގެފާނުގެ އުއްމަތުގެ ފިތުނައަކީ މުދަލެކެވެ""",
مسند أحمد,17680,حَدَّثَنَا عَلِيُّ بْنُ عَيَّاشٍ، حَدَّثَنَا حَسَّانُ بْنُ نُوحٍ، عَنْ عَمْرِو بْنِ قَيْسٍ، عَنْ عَبْدِ اللهِ بْنِ بُسْرٍ، قَالَ: أَتَى النَّبِيَّ ﷺ أَعْرَابِيَّانِ، فَقَالَ أَحَدُهُمَا: مَنْ خَيْرُ الرِّجَالِ يَا مُحَمَّدُ؟ قَالَ النَّبِيُّ ﷺ: «مَنْ طَالَ عُمْرُهُ، وَحَسُنَ عَمَلُهُ» وَقَالَ الْآخَرُ: إِنَّ شَرَائِعَ الْإِسْلَامِ قَدْ كَثُرَتْ عَلَيْنَا، فَبَابٌ نَتَمَسَّكُ بِهِ جَامِعٌ؟ قَالَ: «لَا يَزَالُ لِسَانُكَ رَطْبًا مِنْ ذِكْرِ اللهِ [عَزَّ وَجَلَّ]».,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ގަބޫލު ކުރެވިގެންވާ ފުރިހަމަ ޙައްޖަކަށް ސުވަރުގެ ފިޔަވައި އެހެން ޖަޒާއެއް ނުވެއެވެ. އަދި އެއް ޢުމްރާއަކަށް ފަހު އަނެއް ޢުމްރާ (ކުރުމަކީ) އޭގެ ދެމެދުގައި ހިނގައިދިޔަ ފާފަތަކަށްވާ ކައްފާރާއެކެވެ.“,
مسند أحمد,17680,حَدَّثَنَا عَلِيُّ بْنُ عَيَّاشٍ، حَدَّثَنَا حَسَّانُ بْنُ نُوحٍ، عَنْ عَمْرِو بْنِ قَيْسٍ، عَنْ عَبْدِ اللهِ بْنِ بُسْرٍ، قَالَ: أَتَى النَّبِيَّ ﷺ أَعْرَابِيَّانِ، فَقَالَ أَحَدُهُمَا: مَنْ خَيْرُ الرِّجَالِ يَا مُحَمَّدُ؟ قَالَ النَّبِيُّ ﷺ: «مَنْ طَالَ عُمْرُهُ، وَحَسُنَ عَمَلُهُ» وَقَالَ الْآخَرُ: إِنَّ شَرَائِعَ الْإِسْلَامِ قَدْ كَثُرَتْ عَلَيْنَا، فَبَابٌ نَتَمَسَّكُ بِهِ جَامِعٌ؟ قَالَ: «لَا يَزَالُ لِسَانُكَ رَطْبًا مِنْ ذِكْرِ اللهِ [عَزَّ وَجَلَّ]».,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ގަބޫލު ކުރެވިގެންވާ ފުރިހަމަ ޙައްޖަކަށް ސުވަރުގެ ފިޔަވައި އެހެން ޖަޒާއެއް ނުވެއެވެ. އަދި އެއް ޢުމްރާއަކަށް ފަހު އަނެއް ޢުމްރާ (ކުރުމަކީ) އޭގެ ދެމެދުގައި ހިނގައިދިޔަ ފާފަތަކަށްވާ ކައްފާރާއެކެވެ.“,
مسند أحمد,17822,ما من قومٍ يَظهَرُ فيهمُ الرِّبا، إلَّا أُخِذوا بالسَّنةِ، وما من قومٍ يَظهَرُ فيهمُ الرِّشا، إلَّا أُخِذوا بالرُّعبِ.,"އެއްވެސް ގައުމެއްގައި ނުވަތަ މުޖްތަމަޢެއް ގައި ރިބާ އާންމު ވެއްޖެ ނަމަ އެގައުމަކަށް ތަދުމަޑުކަމެއް ނައިސް ނުދާނެއެވެ. އަދި އެއްވެސް ގައުމެއްގައި ނުވަތަ މުޖްތަމަޢެއްގައި ރިޝްވަތުގެ ކަންތައް ޢާއްމުވެއްޖެ ނަމަ އެގައުމެއްގައި ނުވަތަ މުޖްތަމަޢެއްގައި ބިރުވެރިކަމާއި ކަންބޮޑުވުން ނު އުފެދި ނުދާނެއެވެ.""",
مسند أحمد,19597,حَدَّثَنَا أَبُو دَاوُدَ، أَخْبَرَنَا شُعْبَةُ، عَنْ خَالِدٍ الْحَذَّاءِ قَالَ: سَمِعْتُ أَبَا عَبْدِ اللهِ مَيْمُونًا يُحَدِّثُ عَنْ زَيْدِ بْنِ أَرْقَمَ أَنَّ رَسُولَ اللهِ ﷺ أَمَرَهُمْ أَنْ يَتَدَاوَوْا مِنْ ذَاتِ الْجَنْبِ بِالْعُودِ الْهِنْدِيِّ وَالزَّيْتِ.,ޒައިދު ބިން އަރްގަމު ރިވާ ކުރެއްވިއެވެ: ޕްލިއުރިސީއަށް ފަރުވާ ކުރުމުގައި އިންޑިއާ ގުސްޠާއި ތެޔޮ ބޭނުން ކުރަން ރަސޫލު ﷲ ﷺ ތިމަންމެންނަށް އަމުރު ކުރެއްވިއެވެ.,
مسند أحمد,20083,""" كُلُّ غُلَامٍ رَهِينَةٌ بِعَقِيقَتِهِ تُذْبَحُ عَنْهُ يَوْمَ سَابِعِهِ وَيُسَمَّى فِيهِ وَيُحْلَقُ رَأْسُهُ""","ކޮންމެ ކުއްޖަކު ރަހީނުކުރެވިފައިވަނީ އެކުއްޖާގެ ޢަގީގާއާއި އެކުގައެވެ. ދަރިފުޅު އުފަންވިތާ ހަތްދުވަސް ވާދުވަހު އެކުއްޖާގެ ފަރާތުން ޢަގީގާ ކަތިލެވެއެވެ. އަދި އެދުވަހު އެކުއްޖާއަށް ނަންކިޔާ އެކުއްޖާގެ ބޯބޭލެއެވެ.""",
مسند أحمد,21271,(عَنْ عُتَيِّ بْنِ ضَمْرَةَ قَالَ: رَأَيْتُ عِنْدَ أُبَيٍّ رَجُلاً تَعَزَّى بِعَزَاءِ الْجَاهِلِيَّةِ، فَأَعَضَّهُ أُبَيٌّ وَلَمْ يُكْنِهِ، فَنَظَرَ إِلَيْهِ أَصْحَابُهُ، قَالَ: كَأَنَّكُمْ أَنْكَرْتُمُوهُ؟ فَقَالَ: إِنِّي لاَ أَهَابُ فِي هَذَا أَحَدًا أَبَدًا، إِنِّي سَمِعْتُ النَّبِيَّ ﷺ يَقُولُ: مَنْ تَعَزَّى بِعَزَاءِ الْجَاهِلِيَّةِ فَأَعِضُّوهُ وَلا تَكْنُوهُ.),"ޢުތައްޔު ބިން ޟަމްރާގެ އަރިހުން ރިވާވެގެންވެއެވެ. ޢުބައްޔުގެ އަރިހުގައި މީހަކު ޖާހިލިއްޔަތުގެ ގޮވުމަށް މީހަކު ދަޢުވަތު ދެނިކޮށް ދުށީމެވެ. އުބައްޔު (ބިން ކަޢުބު ރަޟިޔަﷲ ޢަންހު) ދެން އޭނާގެ ބަައްޕަގެ ކުރިމަތި ފަރާތުގައި ދައިގަންނާށޭ ބުންޏެވެ. އަދި (ކުރިމަތި ފަރާތަށް) ނުސީދާ ލަފުޒެއް ބޭނުން ނުކުރައްވައެވެ. ދެން އެކަލޭގެފާނާއި ދިމާއަށް އެކަލޭގެފާނުގެ އަރިހުގައި ތިބިމީހުން ބަލަންފެށިއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ތިޔަބައިމީހުން އެކަމަށް އިންކާރު ކުރަނީ ހެއްޔެވެ؟ އެޔަށް ފަހު ވިދާޅުވިއެވެ. މިކަމުގައި ތިމަންކަލޭގެފާނު އެއްވެސް މީހަކަށް ދުވަހަކުވެސް ބިރުވެތި ނުވާނަމެވެ. ތިމަންކަލޭގެފާނު ނަބިއްޔާ ﷺ ޙަދީޘްކުރައްވަނިކޮށް އަޑުއެހީމެވެ. ""ޖާހިލިއްޔަތުގެ ދައުވަތަށް ދަޢުވަތު ދޭ މީހާގެ ބަފާގެ ކުރިމަތި ފަރާތުގައި ދައިގަންނަން ބުނާށެވެ. އަދި ނުސީދާ ލަފުޒެއް (ކުރިމަތި ފަރާތް ނުވަތަ ބަފާގެ އެތި ފަދަ) މިފަދަ ނުސީދާ ލަފުޒެއް (ބުނާއިރު) ބޭނުން ނުކުރާށެވެ.""",
مسند أحمد,21296,"عن أَبُو ذَرٍّ ، قَالَ : "" كُنْتُ أَمْشِي مَعَ رَسُولِ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ ، فَقَالَ : ( لَغَيْرُ الدَّجَّالِ أَخْوَفُنِي عَلَى أُمَّتِي ) قَالَهَا ثَلَاثًا . قَالَ : قُلْتُ : يَا رَسُولَ اللهِ ، مَا هَذَا الَّذِي غَيْرُ الدَّجَّالِ أَخْوَفُكَ عَلَى أُمَّتِكَ ؟ قَالَ : ( أَئِمَّةً مُضِلِّينَ ) "" .","އަބޫ ޛައްރު ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ތިމަންކަލޭގެފާނު ރަސޫލުﷲ ﷺ އާއި އެކު ވަޑައިގަންނަވަނިކޮށް އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ.: ""ތިމަންކަލޭގެފާނުގެ އުއްމަތުގެ މައްޗަށް ދައްޖާލުނޫން ފަރާތެއް ދެކެ ތިމަންކަލޭގެފާނު ބިރުވެތިވަޑައިގަންނަވަމެވެ"" ތިންފަހަރު ޙަދީޘްކުރެއްވިއެވެ. ތިމަންކަލޭގެފާނު ދެންނެވީމެވެ. އޭ ރަސޫލުﷲއެވެ. ކަލޭގެފާނުގެ އުއްމަތުގެ މައްޗަށް ބިރުވެތި ވަޑަިގަންނަވަނީ، ދައްޖާލު ނޫން ކޮންފަރާތެއް ދެކެތޯއެވެ؟ ޙަދީޘްކުރެއްވިއެވެ. ""މަގުފުރެދިފައިވާ އިމާމުންނެވެ(ވެރިންނާއި އިލްމުވެރިންނެވެ)""",
مسند أحمد,22015,قَدِمَ على أبي موسى مُعاذُ بنُ جَبلٍ باليَمنِ، فإذا رَجُلٌ عندَه، قال: ما هذا؟ قال: رَجُلٌ كان يهوديًّا، فأسلَمَ، ثُمَّ تَهوَّدَ، ونحن نُريدُه على الإسلامِ منذ -قال: أحسَبُه- شَهرَينِ، فقال: واللهِ لا أقعُدُ حتى تَضرِبوا عُنُقَه، فضُرِبَتْ عُنُقُه,މުޢާޛު ބުނު ޖަބަލް، އަބޫ މޫސާ އަރިހަށް ވަޑައިގެން އަތްފައިބަނދެފައިވާ މީހެއް ދެކެވަޑައިގަތް ޙާދިޘާ ވެއެވެ. އެހެންކަމުން (އަބޫ މޫސާ) ވިދާޅުވިއެވެ: ”މިއީ ކޮންކަމެއްހެއްޔެވެ؟ (މުޢާދް) ވިދާޅުވިއެވެ: ”މިއީ ޔަހޫދީ ދީނުގައި އުޅެ ދެން އިސްލާމްވި މީހެކެވެ. އެއަށްފަހު އަނެއްކައި އޭނާގެ ދީން، ނުބައިވެގެންވާ ދީނަށް ރުޖޫޢަކުރިއެވެ. އަދި ޔަހޫދީވެއްޖެއެވެ.“ (އަބޫ މޫސާ) ވިދާޅުވިއެވެ: ”ﷲ އާއި އެ އިލާހުގެ ރަސޫލުގެ ޙުކުމުން މިކަލޭގެ ގަތުލު ނުކުރަނީހެއް އަހަރެންނެއް ނުއިށީންނާނަމެވެ.“ އަދި އެފަދައިން (އިންކާރު ކުރައްވަމުން) ތިން ފަހަރު ތަކުރާރު ކުރެއްވިއެވެ. އެހެންކަމުން (މުޢާދް) އެކަމަށް އަމުރު ކުރައްވައި އޭނާ ގަތުލު ކުރެވުނެވެ.,
مسند أحمد,23046,مَن أنظَرَ مُعسِرًا، فله بكُلِّ يَومٍ مِثلُه صَدَقةٌ,“(ދަރަނިވެރިވެގެން) ދަތިވެފައިވާ މީހަކަށް ދަރަނި ފަސްކޮށްދިން މީހާ ދަންނައެވެ. އެކަންވާހުށީ އޭނާ ފަސްކޮށްދިން ކޮންމެ ދުވަހަކަށްޓަކައިވާ ޞަދަގާތެއް ފަދައިންނެވެ. (އެބަހީ: އެފަދަ އަޖުރެއް އޭނާއަށް ލިބޭނެއެވެ.)”,
