source,#,bodyAR,bodyDV,takhrij
سنن أبي داود,2357,"حَدَّثَنَا عَبْدُ اللَّهِ بْنُ مُحَمَّدِ بْنِ يَحْيَى أَبُو مُحَمَّدٍ، حَدَّثَنَا عَلِيُّ بْنُ الْحَسَنِ، أَخْبَرَنِي الْحُسَيْنُ بْنُ وَاقِدٍ، حَدَّثَنَا مَرْوَانُ، - يَعْنِي ابْنَ سَالِمٍ - الْمُقَفَّعُ - قَالَ رَأَيْتُ ابْنَ عُمَرَ يَقْبِضُ عَلَى لِحْيَتِهِ فَيَقْطَعُ مَا زَادَ عَلَى الْكَفِّ وَقَالَ كَانَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِذَا أَفْطَرَ قَالَ "" ذَهَبَ الظَّمَأُ وَابْتَلَّتِ الْعُرُوقُ وَثَبَتَ الأَجْرُ إِنْ شَاءَ اللَّهُ """,އިބްނު ސާލިމް އަލްމުޤައްފަޢު ވިދާޅުވިއެވެ: އިބްނު ޢުމަރު، އެކަލޭގެފާނުގެ ތުނބުޅީގައި އަތުން ހިފައި، އަތްމުށުން އިތުރުވި ބައި ކޮށަނިކޮށް ތިމަން ދުށީމެވެ. އަދި އެކަލޭގެފާނު ވިދާޅުވިއެވެ: ރަސޫލު ﷲ ﷺ ރޯދަ ވީއްލާ ހިނދު ވިދާޅުވެއެވެ: ”ކަރުހިއްކުން ފިލައިފިއެވެ. އަދި ނާރުތައް ތެމިއްޖެއެވެ. އަދި އަޖުރު ސާބިތުވެއްޖެއެވެ. އިން ޝާއަ ﷲ.“,
سنن أبي داود,2370,حَدَّثَنَا أَحْمَدُ بْنُ حَنْبَلٍ ، نَا مُحَمَّدُ بْنُ بَكْرٍ ، وَعَبْدُ الرَّزَّاقِ . ( ح ) وَنَا عُثْمَانُ بْنُ أَبِي شَيْبَةَ ، نَا إِسْمَاعِيلُ يَعْنِي ابْنَ إِبْرَاهِيمَ ، عَنِ ابْنِ جُرَيْجٍ أَخْبَرَنِي مَكْحُولٌ أَنَّ شَيْخًا مِنَ الْحَيِّ قَالَ : عُثْمَانُ فِي حَدِيثِهِ مُصَدَّقٌ أَخْبَرَهُ أَنَّ ثَوْبَانَ مَوْلَى النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ أَخْبَرَهُ أَنَّ نَبِيَّ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ قَالَ : أَفْطَرَ الْحَاجِمُ وَالْمَحْجُومُ .,شَدَّادُ بن أَوْسُގެ އަރިހުން އަބޫދާވޫދު ނެރުއްވާފައިވެއެވެ. رَسُولُ اللهِحَدِيث ކުރެއވިއެވެ. أفْطَرَ الْحَاجِمُ وَالْمَحْجُوْمُ މާނައަކީ، ކަވާޖަހާ މީހާއާއި ކަވާޖަހައިދެވުނު މީހާގެ ރޯދަގެއްލިއްޖެއެވެ. މިއެވެ. ابن عَبَّاسގެފާނުގެ އަރުހުން الإِمَام مُسْلِم ނެރުއްވާފައިވާ حَدِيثއަކުން ސާބިތުވަނީ މިއީ مَنْسُوخُ حُكمއެއްކަމެވެ. މިދެންނެވި حَدِيثއަކީ: أَنَّ النَّبِيَّإِحْتَجَمَ وَهُوَ مُحْرِمٌ صَائِمٌ މިحَدِيثގެ މާނައަކީ، ابن عَبَّاسވިދާޅުވިއެވެ. ހަމަކާށަވަރުން ސަލާމާއި ޞަލަވާތްލެއްވި ނަބީކަލޭގެފާނު އިޙުރާމުގައި ރޯދަފުޅަށް ހުންނަވައިގެން ކަވާޖެއްސެވިއެވެ. މިދެحَدِيثގެ ތާރީޚަށް ބަލާއިރު އެނގެނީ شَدَّادُ بن أَوْسُގެ حَدِيثއަކީ މައްކާ فَتَحَކުރެއްވިދުވަސްވަރުގެ حَدِيثއެއްކަމެވެ. ابن عَبَّاسގެފާނުގެ حَدِيثއަކީ حَجَّةُ الوَدَاعُގެ ދުވަސްވަރުގެ حَدِيثއެކެވެ. ވުމާއެކު މިދެތާރީޚު އެނގުމުން ދަލީލު ލިބެނީ ފަހުގެ حَدِيثُން ކުރީގެ حَدِيثގެ حُكْم مَنْسُوخُ ވެއްޖެކަމެވެ. ވީމާ، މިމައްސަލާގެ حُكمއަކީ ރޯދަވެރިޔާ ކަވާޖެހުމުން ރޯދަނުގެއްލުމެވެ.,
سنن أبي داود,2380,"حَدَّثَنَا مُسَدَّدٌ، حَدَّثَنَا عِيسَى بْنُ يُونُسَ، حَدَّثَنَا هِشَامُ بْنُ حَسَّانَ، عَنْ مُحَمَّدِ بْنِ سِيرِينَ، عَنْ أَبِي هُرَيْرَةَ، قَالَ قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم "" مَنْ ذَرَعَهُ قَىْءٌ وَهُوَ صَائِمٌ فَلَيْسَ عَلَيْهِ قَضَاءٌ وَإِنِ اسْتَقَاءَ فَلْيَقْضِ "" . قَالَ أَبُو دَاوُدَ رَوَاهُ أَيْضًا حَفْصُ بْنُ غِيَاثٍ عَنْ هِشَامٍ مِثْلَهُ .",ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”މީހަކު ރޯދައަށް ހުރެ (ގަސްދެއް ނެތި) ހޮޑުލުން އޭނާގެ މައްޗަށް ވެރިވެގަނެއްޖެ ނަމަ، ފަހެ އޭނާގެ މައްޗަށް ގަޟާކުރުމެއް ނުވެއެވެ. އަދި މީހަކު އަމިއްލައަށް ގަސްދުގައި ހޮޑުލައިފި ނަމަ، ފަހެ އޭނާގެ މައްޗަށް ގަޟާކުރުން ހުއްޓެވެ.“,
سنن أبي داود,2419,حَدَّثَنَا الْحَسَنُ بْنُ عَلِيٍّ، نَا، وَهْبٌ، نَا مُوسَى بْنُ عُلَيٍّ. (ح) وَنَا عُثْمَانُ بْنُ أَبِي شَيْبَةَ، نَا، وَكِيعٌ، عَنْ مُوسَى بْنِ عُلَيٍّ، وَالْإِخْبَارُ فِي حَدِيثِ وَهْبٍ قَالَ: سَمِعْتُ أَبِي أَنَّهُ سَمِعَ عُقْبَةَ بْنَ عَامِرٍ قَالَ: قَالَ رَسُولُ اللهِ ﷺ: يَوْمُ عَرَفَةَ، وَيَوْمُ النَّحْرِ، وَأَيَّامُ التَّشْرِيقِ عِيدُنَا أَهْلَ الْإِسْلَامِ، وَهِيَ أَيَّامُ أَكْلٍ وَشُرْبٍ.,ޢުގްބާ ބިން ޢާމިރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އަރަފާތް ދުވަހާއި، ނަޙްރު (އެބަހީ: އުޟްޙިޔާ ކަތިލާ) ދުވަހާއި، އައްޔާމުއް ތަޝްރީގުގެ ތިން ދުވަހަކީ އަހަރެމެން އިސްލާމުންގެ އީދެވެ. އަދި އެއީ ކެއުމާއި ބުއިމުގެ ދުވަސްތަކެކެވެ.“,
سنن أبي داود,2422,أنَّ النَّبيَّ صلَّى اللهُ عليه وسلَّم دخل عليها يومَ الجُمُعةِ وهي صائمةٌ، فقال: أصُمْتِ أمسِ؟ قالت: لا، قال: تريدين أن تصومي غدًا؟ قالت: لا، قال: فأفْطِري,ހަމަކަށަވަރުން އެކަމަނާ ރޯދައަށް ހުންނަވަނިކޮށް ހުކުރުދުވަހު އެކަމަނާގެ އަރިހަށް ނަބިއްޔާ ﷺ ވަޑައިގަތެވެ. ފަހެ އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ: އިއްޔެ ކަމަނާ ރޯދަ ހިއްޕެވިންތޯއެވެ؟ އެކަމަނާ ދެންނެވިއެވެ: ނޫނެކެވެ. އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ: މާދަމާ ރޯދައަށް ހުންނަވަން ކަމަނާ ގަޞްތުކުރައްވަންތޯއެވެ؟ އެކަމަނާ ދެންނެވިއެވެ: ނޫނެކެވެ. އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ: އެހެންކަމުގައި ވަނީނަމަ ރޯދަ ދޫކޮށްލައްވާށެވެ!,
سنن أبي داود,2422,أنَّ النَّبيَّ صلَّى اللهُ عليه وسلَّم دخل عليها يومَ الجُمُعةِ وهي صائمةٌ، فقال: أصُمْتِ أمسِ؟ قالت: لا، قال: تريدين أن تصومي غدًا؟ قالت: لا، قال: فأفْطِري,އެކަމަނާ ހުކުރުދުވަހަކު ރޯދައަށް ހުންނަވަނިކޮށް އެކަމަނާގެ އަރިހަށް ނަބިއްޔާ ﷺ ވެދެވަޑައިގަތެވެ. ފަހެ ޙަދީޘްކުރެއްވިއެވެ. ކަމަނާ އިއްޔެ ރޯދައަށް ހުންނެވިން ހެއްޔެވެ؟ އެކަމަނާ ވިދާޅުވިއެވެ. ނޫނެކެވެ. އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. މާދަމާ ރޯދައަށް ހުރުމަށް ކަމަނާ ބޭނުންވެވަޑައިގަންނަވަންތޯއެވެ؟ އެކަމަނާ ވިދާޅުވިއެވެ. ނޫނެކެވެ. އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ފަހެ ކަމަނާ ރޯދަ ދޫކޮށްލައްވާށެވެ.,
سنن أبي داود,2437,حَدَّثَنَا مُسَدَّدٌ، نَا أَبُو عَوَانَةَ، عَنِ الْحُرِّ بْنِ الصَّبَّاحِ، عَنْ هُنَيْدَةَ بْنِ خَالِدٍ، عَنِ امْرَأَتِهِ، عَنْ بَعْضِ أَزْوَاجِ النَّبِيِّ عَلَيْهِ السَّلَامُ قَالَتْ: كَانَ رَسُولُ اللهِ ﷺ يَصُومُ تِسْعَ ذِي الْحِجَّةِ، وَيَوْمَ عَاشُورَاءَ، وَثَلَاثَةَ أَيَّامٍ مِنْ كُلِّ شَهْرٍ أَوَّلَ اثْنَيْنِ مِنَ الشَّهْرِ وَالْخَمِيسَ.,ނަބިއްޔާ ޢަލައިހިއްސަލާމްގެ ބައެއް އަނބިކަނބަލުން ވިދާޅުވިކަމަށް ރިވާވެގެންވެއެވެ: ރަސޫލު ﷲ ﷺ ހައްޖު މަހުގެ (ފުރަތަމަ) ނުވަ ދުވަހާއި، ޢާޝޫރާ ދުވަހާއި، އަދި ކޮންމެ މަހެއްގެ ތިން ދުވަހު؛ މަހުގެ އެންމެ ފުރަތަމަ ހޯމައާއި (ޖެހިގެން އަންނަ ދެ) ބުރާސްފަތީގައި ރޯދަ ހިއްޕަވައެވެ.,
سنن أبي داود,2438,"عَنِ ابْنِ عَبَّاسٍ قَالَ : قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ : "" مَا مِنْ أَيَّامٍ الْعَمَلُ الصَّالِحُ فِيهَا أَحَبُّ إِلَى اللَّهِ مِنْ هَذِهِ الْأَيَّامِ "". يَعْنِي أَيَّامَ الْعَشْرِ، قَالُوا : يَا رَسُولَ اللَّهِ، وَلَا الْجِهَادُ فِي سَبِيلِ اللَّهِ ؟ قَالَ : "" وَلَا الْجِهَادُ فِي سَبِيلِ اللَّهِ، إِلَّا رَجُلٌ خَرَجَ بِنَفْسِهِ وَمَالِهِ فَلَمْ يَرْجِعْ مِنْ ذَلِكَ بِشَيْءٍ "".",އިބްނު ޢައްބާސްގެ އަރިހުން ރިވާވެގެންވެއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”މި ދުވަސްތަކަށް ވުރެ، ﷲ ގެ ހަޒްރަތުގައި ސާލިހު އަމަލު ކުރުމަށް ލޮބުވެތިކަން ބޮޑުވެގެންވާ އެހެން ދުވަސްތަކެއް ނުވެއެވެ.“ އެބަހީ: (ހައްޖު މަހުގެ ފުރަތަމަ) ދިހަ ދުވަހެވެ. މީސްތަކުން ދެންނެވިއެވެ: އޭ ﷲ ގެ ރަސޫލާއެވެ. އަދި ﷲ ގެ މަގުގައި ޖިހާދު ކުރުމަށްވުރެ ވެސްތޯއެވެ؟ އެކަލޭގެފާނު ޙަދީޘް ކުރެއްވިއެވެ: ”އަދި ﷲ ގެ މަގުގައި ޖިހާދު ކުރުމަށްވުރެ ވެސްމެއެވެ. އެއީ އެ މީހެއްގެ ނަފްސާއި މުދަލާއެކު (ޖިހާދަށް) ނުކުމެ، އެއިން އެއްވެސް އެއްޗަކާއެކު އެނބުރިނައި މީހާ ފިޔަވައެވެ.“,
سنن أبي داود,2479,لا تنقطِعُ الهجرةُ حتَّى تنقَطعَ التَّوبةُ، ولا تنقطِعُ التَّوبةُ حتَّى تطلِعَ الشَّمسُ مِن مغربِها,”ތައުބާ (ވުމުގެ ދޮރު) ބަނދުވުމަށް ދާންދެން، ހިޖްރަ ކުރުން މެދުނުކެނޑި (ދެމި އޮންނާނެއެވެ.) އަދި އިރު އޭގެ ހުޅަނގު ފަރާތުން އެރުމަށް ދާންދެން، ތައުބާ (ވުމުގެ ދޮރު) ބަނދުވެގެނެއް ނުދާނެއެވެ.“,
سنن أبي داود,2486,"عَنْ أَبِي أُمَامَةَ، أَنَّ رَجُلاً، قَالَ يَا رَسُولَ اللَّهِ ائْذَنْ لِي فِي السِّيَاحَةِ . قَالَ النَّبِيُّ ﷺ "" إِنَّ سِيَاحَةَ أُمَّتِي الْجِهَادُ فِي سَبِيلِ اللَّهِ تَعَالَى ""","އަބޫ އުމާމާ ގެ ކިބައިން ރިވާވެގެންވެއެވެ. ހަމަކަށަވަރުން މީހަކު ދެންނެވިއެވެ. އޭ ރަސޫލުﷲއެވެ. ތިމަންކަލޭގެފާނަށް ދަތުރުދިޔުމަށް(ފަތުރުވެރިކަމަށް) ހުއްދަދެއްވާށެވެ. ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިއެވެ. ""ތިމަންކަލޭގެފާނުގެ އުއްމަތުގެ ފަތުރުވެރިކަމަކީ ﷲތަޢާލާގެ މަގުގައި ޖިހާދުކުރުމެވެ.""",
سنن أبي داود,2500,"عَنْ فَضَالَةَ بْنِ عُبَيْدٍ، أَنَّ رَسُولَ اللَّهِ ﷺ قَالَ : "" كُلُّ الْمَيِّتِ يُخْتَمُ عَلَى عَمَلِهِ، إِلاَّ الْمُرَابِطَ فَإِنَّهُ يَنْمُو لَهُ عَمَلُهُ إِلَى يَوْمِ الْقِيَامَةِ وَيُؤَمَّنُ مِنْ فَتَّانِ الْقَبْر","ފަޟާލާ ބިން ޢުބައިދުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ހަމަކަށަވަރުން ރަސޫލުﷲ ﷺ ޙަދީޘްކުރެއްވިއެވެ. ""ކޮންމެ މައްޔިތެއްވެސް އެމީހެއްގެ އަމަލުތައް (އެހިސާބުން) ހުއްޓުނީއެވެ. އެއީ (ﷲގެ މަގުގައި ހަނގުރާމަކުރުމުގެ މައިދާނުގައި ހުރި) މުޖާހިދު ފިޔަވައެވެ. ފަހެ އޭނާގެ މައްޗަށް ގިޔާމަތް ދުވަސް އަތުވެއްޖައުމަށް ދާންދެން އަމަލުތައް ގިނަވޭވޭ ހުންނަ ހުއްޓެވެ. އަދި ކައްވަޅުގެ ޢަޒާބުން އޭނާގެ މައްޗަށް ވަނީ އަމާންވެގެންނެވެ.""",
سنن أبي داود,2504,"عَنْ أَنَسٍ، أَنَّ النَّبِيَّ ﷺ قَالَ : "" جَاهِدُوا الْمُشْرِكِينَ بِأَمْوَالِكُمْ وَأَنْفُسِكُمْ وَأَلْسِنَتِكُمْ","އަނަސް ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ހަމަކަށަވަރުން ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިއެވެ: ""ތިޔަބައިމީހުންގެ މުދަލުންނާއި އަދި ނަފުސުތަކުންނާއި އަދި ދުލުން މުޝްރިކުންނާއި ޖިހާދުކުރާށެވެ.""",
سنن أبي داود,2504,“جَاهِدُوا الْمُشْرِكِينَ بِأَمْوَالِكُمْ وَأَنْفُسِكُمْ وَأَلْسِنَتِكُمْ”,"""ތިޔަބައިމީހުންގެ މުދާތަކުންނާއި، ނަފްސުތަކުންނާއި ދޫތަކުން މުޝްރިކުންނާއި ޖިހާދުކުރާށެވެ!""",
سنن أبي داود,2532,"""وَالْجِهَادُ مَاضٍ مُنْذُ بَعَثَنِي اللَّهُ إِلَى أَنْ يُقَاتِلَ آخِرُ أُمَّتِي الدَّجَّالَ""","""ތިމަންކަލޭގެފާނު (ﷲ) ނަބީކަމައިގެން ފޮނުއްވީސުރެން މިއުއްމަތުގެ އެންމެ ފަހުން ތިބޭ މީހުން ދައްޖާލާއި ހަނގުރާމަ ކޮށްފުމަށް ދާންދެން ޖިހާދަކީ ދެމޮއޮންނަނިވި ގޮތުގައި ހިނގަހިނގައި ހުންނާނެ ކަމެކެވެ.""",
سنن أبي داود,2578,"عَنْ عَائِشَةَ، رَضِيَ اللَّهُ عَنْهَا أَنَّهَا كَانَتْ مَعَ النَّبِيِّ ﷺ فِي سَفَرٍ قَالَتْ فَسَابَقْتُهُ فَسَبَقْتُهُ عَلَى رِجْلَىَّ فَلَمَّا حَمَلْتُ اللَّحْمَ سَابَقْتُهُ فَسَبَقَنِي فَقَالَ "" هَذِهِ بِتِلْكَ السَّبْقَةِ """,ތިމަންކަމަނާ ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސްލަމައާއެކު ދަތުރެއްގައި ވަޑައިގަތީމެވެ. އޭރު ތިމަންކަމަނާއަކީ ޒުވާން އަދި ހިކި ބޭކަނބަލަކީމެވެ. ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޞަޙާބީންނަށް، ތިމަންކަމަނާއާ އެކަލެގެފާނު ދޫކޮށްފައި ކުރިއަވަޑައިގަތުމަށް އިރުޝާދު ދެއްވިއެވެ. ދެން އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ރޭސްޖައްސަވަން (ދުވުމުގެ ރޭސް) ވަޑައިގަންނަވާށެވެ! ތިމަންކަމަނާ އެކަލޭގެފާނާއި ރޭސްޖައްސަވާ ކުރިހޯއްދެވީމެވެ. ދެން އެކަލޭގެފާނު، ތިމަންކަމަނާ އެކަމުގެ މަތިން ހަނދުމަފުޅުނެތެންދެން އެކަމުގެ ވާހަކަފުޅު ނުދައްކަވައެވެ. އަނެއްކާވެސް އެކަލޭގެފާނުގެ އަރިހުގައި އެފަދަ ދަތުރެއްގައި ދިމުމާއި ހަމައަށެވެ. އޭރު ތިމަންކަމަނާވަނީ ދުވަސްވެ، ހަށިގަނޑު ބުރަހެލިވެލައްވާފައެވެ. ކުރިއެކޭ އެއްފަދައިން ޞަޙާބީންނަށް ކުރިއަށްވަޑައިގަތުމަށް އެކަލޭގެފާނު އިރުޝާދުދެއްވިއެވެ. ދެން އެކަލޭގެފާނު ތިމަންކަމަނާއަށް ވިދާޅުވިއެވެ. ރޭސްޖައްސަވަން ވަޑައިގަންނަވާށެވެ! މިފަހަރު ރޭހުން ކުރި ހޯއްދެވީ އެކަލޭގެފާނެވެ. އަދި އެކަލެގެފާނު ހިނިވަރުނަކުރައްވައި ވިދާޅުވިއެވެ. މިއީ ކުރީފަހަރުގެ ބަދަލެކެވެ.(އެބަހީ: ކުރިންފަހަރު އެކަލޭގެފާނު އެކަމަނާއާއެކު ރޭސްޖައްސަވައި އެކަމަނާ މޮޅުވީމަ އެކަމަށްވާ ބަދަލެކެވެ).,
سنن أبي داود,2606,للَّهُمَّ بَارِكْ لِأُمَّتِي فِي بُكُورِهَا». وَكَانَ إِذَا بَعَثَ سَرِيَّةً أَوْ جَيْشًا بَعَثَهُمْ مِنْ أَوَّلِ النَّهَارِ «وَكَانَ صَخْرٌ رَجُلًا تَاجِرًا، وَكَانَ يَبْعَثُ تِجَارَتَهُ مِنْ أَوَّلِ النَّهَارِ فَأَثْرَى وَكَثُرَ مَالُهُ»,އޭ ﷲ! މިއަޅާގެ އުއްމަތަށް، ދުވާލުގެ ކުރީކޮޅު (އެބަހީ: އެވަގުތުކޮޅުގައި) ބަރަކާތް ލައްވައިފާނދޭވެ.” އަދި އިތުރު އެކަލޭގެފާނު ލަޝްކަރެއް ތަނަކަށް ފޮނުއްވާނަމަ، ހެނދުނުގެ ކުރީކޮޅުގައި ފޮނުއްވައެވެ. ފަހެ ޞަޚްރު އަލް ޣާމިދީ އަކީ ވިޔަފާރިވެރި ބޭކަލެކެވެ. އެކަލޭގެފާނުގެ ގާފިލާ ވިޔަފާރިއަށް ހެނދުނުގެ ކުރީކޮޅުގައި ފޮނުއްވާކަމުގައިވެއެވެ. އޭގެ ސަބަބުން ވިޔަފާރީގައި ފައިދާވެ، މުދާތައް އިތުރުވެގެންދެއެވެ.,
سنن أبي داود,2769,"عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ""‏ الإِيمَانُ قَيَّدَ الْفَتْكَ لاَ يَفْتِكُ مُؤْمِنٌ ‏""‏ ‏.‏",އީމާންކަމަކީ ފަތްކު މަނާކުރާ އެއްޗެކެވެ. މުއުމިނަކު، ފަތްކުކޮށް މީހަކު ނުމަރާނެއެވެ.,
سنن أبي داود,2795,اللهمَّ منك ولك، عن محمَّدٍ وأُمَّتِه، باسمِ اللهِ واللهُ أكبرُ، ثمَّ ذبَحَ.,«اللهم مِنكَ وَلَكَ عَن مُّحَمَّدٍ وَأُمَّتِهِ، بِاسْمِ اللهِ وَاللهُ أَكْبَرُ، ثم ذبح» މާނައީ: ”މިއީ އިބަ ﷲ ދެއްވި އެއްޗެކެވެ. މި ވަނީ އިބަ ﷲ އަށެވެ. މުޙައްމަދުގެފާނާއި އެކަލޭގެފާނުގެ އުއްމަތުގެ ކިބައިން މި ޛަބަޙަކުރައްވަމަވެ. بِاسْمِ اللهِ وَاللهُ أَكْبَرُ، މިހެން ވިދާޅުވެ ރަސޫލާ ﷺ ޛަބަޙަކުރައްވައެވެ.“,
سنن أبي داود,2802,أَرْبَعٌ لَا تَجُوزُ فِي الْأَضَاحِيِّ : الْعَوْرَاءُ بَيِّنٌ عَوَرُهَا، وَالْمَرِيضَةُ بَيِّنٌ مَرَضُهَا، وَالْعَرْجَاءُ بَيِّنٌ ظَلْعُهَا، وَالْكَسِيرُ الَّتِي لَا تَنْقَى,"""އުޟްޙިޔާގެ ގޮތުގައި ކަތިލުން ޖާއިޒުނުވާ ހަތަރު އެއްޗެއްވެއެވެ. އެއީ އަވަރު ޖަނަވާރާއި، ބައްޔެއްޖެހިފައިވާ ޖަނަވާރާއި، ކޮރުޖަނަވާރާއި، މޮޔަޖަނަވާރެވެ.""",
سنن أبي داود,2835,"""عَنِ الْغُلَامِ شَاتَانِ، وَعَنِ الْجَارِيَةِ شَاةٌ لَا يَضُرُّكُمْ أَذُكْرَانًا كُنَّ أَمْ إِنَاثًا""","""ފިރިހެން ކުއްޖެއްގެ ފަރާތުން ދެބަކަރިއެވެ. އަދި އަންހެން ކުއްޖެއްގެ ފަރާތުން އެއްބަކަރިއެވެ. އަދި ކަތިލެވޭ އެއްޗަކީ އަންހެން އެއްޗަކަށްވިޔަސް އަދި ފިރިހެން އެއްޗަކަށް ވިޔަސް އެކަމަކުން ތިޔަބައިމީހުންނަކަށް ގެއްލުމެއްނެތެވެ.""",
سنن أبي داود,2842,""" مَنْ وُلِدَ لَهُ وَلَدٌ فَأَحَبَّ أَنْ يَنْسُكَ عَنْهُ فَلْيَنْسُكْ""","""މީހަކަށް ދަރިއަކުލިބި އެއްކުއްޖާގެ ފަރާތުން ގުރުބާނީއެއް ކުރުމަށް އެދޭނަމަ ގުރުބާނީ ކުރާށެވެ.""",
سنن أبي داود,2870,حَدَّثَنَا عَبْدُ الْوَهَّابِ بْنُ نَجْدَةَ ، قَالَ : نَا ابْنُ عَيَّاشٍ ، عَنْ شُرَحْبِيلَ بْنِ مُسْلِمٍ سَمِعْتُ أَبَا أُمَامَةَ ، قَالَ : سَمِعْتُ رَسُولَ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ يَقُولُ : إِنَّ اللهَ قَدْ أَعْطَى كُلَّ ذِي حَقٍّ حَقَّهُ ، فَلَا وَصِيَّةَ لِوَارِثٍ .,މީގެ މިސާލަކީ سُوْرَةُ الْبَقَرَةގެ 180ވަނަ އާޔަތާއި އޭގެ ނާސިޚު ކަމަށް ބެލެވޭ حَدِيثއެވެ. މިއާޔަތުގެ މާނައަކީ ތިޔަބައިމީހުންކުރެ މީހަކުގެ ގާތަށް މަރު އައިސް ޙާޟިރުވާހިނދު، އެމީހާ މުދަލެއް ދޫކުރާނަމަ، ހެޔޮގޮތުގައި މައިންބަފައިންނާއި ގާތްތިމާގެ މީހުންނަށް ވަޞިއްޔަތްކުރުން ތިޔަބައިމީހުންގެ މައްޗަށް ފަރްޟު ކުރެވިއްޖެއެވެ. އެކަން އޮތީ تَقْوَى ވެރީންގެ މައްޗަށް އޮތް حَقّއެއްކަމުގައެވެ. މިحُكم مَنْسُوخُ ކުރެއްވޭ حَدِيثއަކީ: إِنَّ اللهَ قَدْ أَعْطَى كُلَّ ذِيْ حَقٍّ حَقَّهُ فَلَا وَصِيَّةَ لِوَارِثٍ (أبوداود والترمذي) މިحَدِيثގެ މާނައަކީ، ހަމަކަށަވަރުން ކޮންމެحَقُّވެރިއަކަށް އެމީހެއްގެ حَقُّވަނީ މާތްﷲ ދެއްވާފައެވެ. ވީމާ ވާރުތަވެރިއަކަށް މުދަލުގެ ވަޞިއްޔަތުން ލިބުމެއް ނެތެވެ. މިއެވެ. (ނޯޓް: ވަޞިއްޔަތް ކުރެވިފައިވާ ފަރާތަކީ ވާރުތަވެރީންގެ ތެރޭގައި ހިމެނޭ މީހެއްކަމުގައިވާނަމަ ވާރުތަވެރީން އެކަމަށް ހުއްދަ ދިނުން ޝަރުޠުވާ ކަމަށް ގިނަ ޢިލްމުވެރީން ވިދާޅުވެއެވެ. (ބައްލަވާ: فَتْحُ البَارِي كِتَابُ الْوَصَايَة),
سنن أبي داود,2885,"عَنْ عَبْدِ اللَّهِ بْنِ عَمْرِو بْنِ الْعَاصِ، أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ "" الْعِلْمُ ثَلاَثَةٌ وَمَا سِوَى ذَلِكَ فَهُوَ فَضْلٌ آيَةٌ مُحْكَمَةٌ أَوْ سُنَّةٌ قَائِمَةٌ أَوْ فَرِيضَةٌ عَادِلَةٌ "" .",ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އިލްމު ތިނެކެވެ. (ކަނޑައެޅިގެންވާ) މުޙްކަމު އާޔަތެކެވެ. ނުވަތަ ގާއިމުވެގެންވާ (ސާބިތު) ސުންނަތެކެވެ. ނުވަތަ ސީދާވެގެންވާ ފަރުޟެކެވެ. (އެބަހީ: އިންސާފުވެރިކޮށް ވާރުތަ މުދާ ބެހުމެވެ. ނުވަތަ ގުރްއާނާއި ސުންނަތުން ސާބިތުވެގެންވާ ހުކުމެކެވެ. ނުވަތަ އެ ދޭއްޗަށް ބަލައިގެން ގާއިމުކުރާ އެއްވަރުގެ ވާޖިބެކެވެ.) އަދި އެ ނޫން ތަކެއްޗަކީ ފަޟްލެކެވެ. (އެބަހީ: ޟަރޫރަތަކަށް ނުވާ، އިތުރު ތަކެއްޗެވެ.)“,
