bodyAR,bodyDV
[107] أقر وأعترف.,[107] أَبُوءُ: އެބަހީ: (ފާފަތަކަށް) އިޤުރާރުވެ އިޢުތިރާފުވަމެވެ.
[108] «مَنْ قَالَهَا مُوقِنًا بِهَا حِينَ يُمْسِي، فَمَاتَ مِن لَيْلَتِهِ دَخَلَ الجَنَّةَ، وَكَذَلِكَ إِذَا أَصْبَحَ». أخرجه البخاري (7/150) برقم (6306).,"[108] ""ހަވީރުވާހިނދު އެއާމެދު (އެބަހީ: އެ ދުޢާގައިހުރި ބައިތަކާމެދު) ޔަޤީންކުރާ ޙާލު އެ ކިޔައިފި މީހާ؛ ދެން އެ ރޭ އޭނާ މަރުވެއްޖެނަމަ ސުވަރުގެ ވަންނަހުއްޓެވެ. އެފަދައިންމެ ހެނދުނުކުރާހިނދުވެސްމެއެވެ."" މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ 7/150 ގެ ނަމްބަރު 6306 ގައެވެ."
اللَّهُمَّ أَنْتَ رَبِّي لَا إِلَهَ إِلَّا أَنْتَ، خَلَقْتَنِي وَأَنَا عَبْدُكَ، وَأَنَا عَلَى عَهْدِكَ وَوَعْدِكَ مَا اسْتَطَعْتُ، أَعُوذُ بِكَ مِنْ شَرِّ مَا صَنَعْتُ، أَبُوءُ لَكَ بِنِعْمَتِكَ عَلَيَّ، وَأَبُوءُ بِذَنْبِي فَاغْفِرْ لِي فَإِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّا أَنْت,އައްލޯހުންމަ އަންތަ ރައްބީ، ލާ އިލާހަ އިއްލާ އަންތަ، ޚަލަޤްތަނީ ވައަނަ ޢަބްދުކަ، ވައަނަ ޢަލާ ޢަހްދިކަ ވަވަޢްދިކަ މަސްތަޠަޢްތު، އަޢޫޛު ބިކަ މިން ޝައްރި މާ ޞަނަޢްތު، އަބޫއު ލަކަ ބިނިޢްމަތިކަ ޢަލައްޔަ، ވައަބޫއު ބިޛަންބީ ފަޣްފިރް ލީ، ފައިންނަހޫ ލާ ޔަޣްފިރުއް ޛުނޫބަ އިއްލާ އަންތަ
«اللَّهُمَّ إِنِّي أَصْبَحْتُ أُشْهِدُكَ، وَأُشْهِدُ حَمَلَةَ عَرْشِكَ، وَمَلَائِكَتِكَ، وَجَمِيعَ خَلْقِكَ، أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُكَ»,"«اللَّهُمَّ إِنِّي أَصْبَحْتُ أُشْهِدُكَ، وَأُشْهِدُ حَمَلَةَ عَرْشِكَ، وَمَلَائِكَتِكَ، وَجَمِيعَ خَلْقِكَ، أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُكَ»
 މާނައީ: އޭ ﷲ އެވެ! މި އަޅާ ހެނދުނުކުރީ: އިބައިލާހީ އިބައިލާހު ފިޔަވައި އަޅުކަންކުރުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވާ ﷲ ކަމާއި، އިބައިލާހު އެއްކުވަންތަވެ، އަދި އިބައިލާހަށް އެއްވެސް ޝަރީކަކު ނުވާކަމަށާއި، މުޙައްމަދުގެފާނީ އިބައިލާހުގެ އަޅާ އަދި ރަސޫލާކަމަށް، މި އަޅާ އިބައިލާހު ހެކިކޮށް، އަދި އިބައިލާހުގެ ޢަރްޝު އުފުއްލަވާ ބޭކަލުންނާއި، އިބައިލާހުގެ މަލާއިކަތުންނާއި، އިބައިލާހުގެ (ހުރިހާ) ޚަލްޤުތަކުންވެސް ހެކިކުރާ ޙާލުގައެވެ."""
اللَّهُمَّ إِنِّي أَصْبَحْتُ أُشْهِدُكَ، وَأُشْهِدُ حَمَلَةَ عَرْشِكَ، وَمَلَائِكَتِكَ، وَجَمِيعَ خَلْقِكَ، أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُك,އައްލޯހުންމަ އިންނީ އަޞްބަޙްތު އުޝްހިދުކަ، ވަ އުޝްހިދު ޙަމަލަތަ ޢަރްޝިކަ، ވަ މަލާއިކަތަކަ، ވަ ޖަމީޢަ ޚަލްޤިކަ، އަންނަކަ އަންތައްލޯހު ލާ އިލާހަ އިއްލާ އަންތަ ވަޙްދަކަ ލާ ޝަރީކަ ލަކަ، ވަ އަންނަ މުޙައްމަދަން ޢަބްދުކަ ވަ ރަސޫލުކް
أَرْبَعَ مَرَّاتٍ [109].,ހަތަރު ފަހަރު. [109].
[109] «مَنْ قَالَهَا حِينَ يُصْبِحُ أَوْ يُمْسِي أَرْبَعَ مَرَّاتٍ، أَعْتَقَهُ اللَّهُ مِنَ النَّارِ». أخرجه أبو داود (4/317) برقم (5071)، والبخاري في الأدب المفرد برقم (1201)، والنسائي في عمل اليوم والليلة برقم (9)، وابن السني برقم (70)، وحسّن سماحة الشيخ ابن باز رحمه الله إسناد النسائي، وأبي داود في تحفة الأخيار (ص23).,"[109] ""ހެނދުނު ނުވަތަ ހަވީރުވާހިނދު ހަތަރުފަހަރު އެތަން ކިޔައިފި މީހާ، ﷲ އޭނާ ނަރަކައިން މުއްތިކުރައްވާނެއެވެ."" މި ޙަދީޘް ނެރުއްވީ އަބޫ ދާވޫދު 4/317 ގެ ނަމްބަރު 5071 ގައި، އަދި އަލް-ބުޚާރީ، އަލް-އަދަބުލް މުފްރަދުގެ ނަމްބަރު 1201 ގައި، އަދި އައް-ނަސާއީ ޢަމަލުލް ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 9 ގައި، އަދި އިބްނުއް-ސުންނީ ނަމްބަރު 70 ގައެވެ. އަދި ތުޙްފަތުލް-އަޚްޔާރު ފޮތުގެ ޞ 23 ގައި ސަމާޙަތުއް-ޝައިޚު އިބްނު ބާޒު رحمه الله، އައް-ނަސާއީ އާއި އަބޫ ދާވޫދު ރިވާކުރެއްވި ސަނަދު ޙަސަނުކުރެއްވިއެވެ."
وإذا أمسى قال:,އަދި ހަވީރުވުމުން ކިޔާނީ:
«اللَّهُمَّ إِنِّي أَمْسَيْتُ أُشْهِدُكَ، وَأُشْهِدُ حَمَلَةَ عَرْشِكَ، وَمَلَائِكَتِكَ، وَجَمِيعَ خَلْقِكَ، أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُكَ»,"""«اللَّهُمَّ إِنِّي أَمْسَيْتُ أُشْهِدُكَ، وَأُشْهِدُ حَمَلَةَ عَرْشِكَ، وَمَلَائِكَتِكَ، وَجَمِيعَ خَلْقِكَ، أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُكَ»
 މާނައީ: އޭ ﷲ އެވެ! މި އަޅާ ހަވީރުކުރީ: އިބައިލާހީ އިބައިލާހު ފިޔަވައި އަޅުކަންކުރުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވާ ﷲ ކަމާއި، އިބައިލާހު އެއްކައުވަންތަވެ، އަދި އިބައިލާހަށް އެއްވެސް ޝަރީކަކު ނުވާކަމަށާއި، މުޙައްމަދުގެފާނީ އިބައިލާހުގެ އަޅާ އަދި ރަސޫލާކަމަށް، މި އަޅާ އިބައިލާހު ހެކިކޮށް، އަދި އިބައިލާހުގެ ޢަރްޝު އުފުއްލަވާ ބޭކަލުންނާއި، އިބައިލާހުގެ މަލާއިކަތުންނާއި، އިބައިލާހުގެ (ހުރިހާ) ޚަލްޤުތަކުންވެސް ހެކިކުރާ ޙާލުގައިއެވެ."""
اللَّهُمَّ إِنِّي أَمْسَيْتُ أُشْهِدُكَ، وَأُشْهِدُ حَمَلَةَ عَرْشِكَ، وَمَلَائِكَتِكَ، وَجَمِيعَ خَلْقِكَ، أَنَّكَ أَنْتَ اللَّهُ لَا إِلَهَ إِلَّا أَنْتَ وَحْدَكَ لَا شَرِيكَ لَكَ، وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُك,އައްލޯހުންމަ އިންނީ އަމްސައިތު އުޝްހިދުކަ، ވަ އުޝްހިދު ޙަމަލަތަ ޢަރްޝިކަ، ވަ މަލާއިކަތަކަ، ވަ ޖަމީޢަ ޚަލްޤިކަ، އަންނަކަ އަންތައްލޯހު ލާ އިލާހަ އިއްލާ އަންތަ ވަޙްދަކަ ލާ ޝަރީކަ ލަކަ، ވަ އަންނަ މުޙައްމަދަން ޢަބްދުކަ ވަ ރަސޫލުކް
أَرْبَعَ مَرَّاتٍ [110].,ހަތަރު ފަހަރު [110].
[110] المرجع السابق.,[110] އިސްވެދިޔަ މަރުޖިޢު.
«اللَّهُمَّ مَا أَصْبَحَ بِي مِنْ نِعْمَةٍ أَوْ بِأَحَدٍ مِنْ خَلْقِكَ فَمِنْكَ وَحْدَكَ لَا شَرِيكَ لَكَ، فَلَكَ الحَمْدُ وَلَكَ الشُّكْرُ» [111].,"«اللَّهُمَّ مَا أَصْبَحَ بِي مِنْ نِعْمَةٍ أَوْ بِأَحَدٍ مِنْ خَلْقِكَ فَمِنْكَ وَحْدَكَ لَا شَرِيكَ لَكَ، فَلَكَ الحَمْدُ وَلَكَ الشُّكْرُ»
 މާނައީ: ""އޭ ﷲ އެވެ! މިއަޅާގެ ކިބައިގައި ނުވަތަ އިބައިލާހުގެ މަޚްލޫޤުންކުރެ މަޚްލޫޤެއްގެ ކިބައިގައި އެއްވެސް ނިޢުމަތެއް ހެނދުނުކޮށްފިނަމަ، ފަހެ އެ ނިޢުމަތެއްވަނީ އެއްކައުވަންތަ އިބައިލާހުގެ ޙަޟްރަތުންނެވެ. އިބައިލާހަށް އެއްވެސް ބައިވެރިއަކު ނުވެއެވެ. ފަހެ އިބައިލާހަށް ޙަމްދުހުއްޓެވެ. އަދި އިބައިލާހަށް ޝުކުރު ހުއްޓެވެ."" [111]"
[111] «مَنْ قَالَهَا حِينَ يُصْبِحُ فَقَدْ أَدَّى شُكْرَ يَوْمِهِ، وَمَنْ قَالَهَا حِينَ يُمْسِي فَقَدْ أَدَّى شُكْرَ لَيْلَتِهِ». أخرجه أبو داود (4/ 318) برقم (5075)، والنسائي في عمل اليوم والليلة برقم (7)، وابن السني برقم (41)، وابن حبان، ((موارد)) برقم (2361)، وحسَّن ابن باز رحمه الله إسناده في تحفة الأخيار (ص24).,"[111] ""ހެނދުނުވާހިނދު އެހެން ކިޔައިފި މީހާ ފަހެ ހަމަކަށަވަރުން އެ ދުވަހުގެ ޝުކުރު އަދާކޮށްފިއެވެ. އަދި ހަވީރުވާހިނދު އެހެން ކިޔައިފި މީހާ؛ ފަހެ އެ ރޭގެ ޝުކުރު އަދާކޮށްފިއެވެ."" މި ޙަދީޘް ނެރުއްވީ އަބޫ ދާވޫދު 318/4 ގެ ނަމްބަރު 5075 ގައި، އަދި އައް-ނަސާއީ، ޢަމަލުލް-ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 7 ގައި، އަދި އިބްނުއް-ސުންނީ ނަމްބަރު 41 ގައި، އަދި އިބްނު ޙިއްބާނު ""މަވާރިދު"" ގެ ނަމްބަރު 2361 ގައެވެ. އަދި ތުޙްފަތުލް-އަޚްޔާރު ޞ 24 ގައި އިބްނު ބާޒު رحمه الله ވަނީ އޭގެ ސަނަދު ޙަސަނުކުރައްވާފައެވެ."
اللَّهُمَّ مَا أَصْبَحَ بِي مِنْ نِعْمَةٍ أَوْ بِأَحَدٍ مِنْ خَلْقِكَ فَمِنْكَ وَحْدَكَ لَا شَرِيكَ لَكَ، فَلَكَ الحَمْدُ وَلَكَ الشُّكْر,އައްލޯހުންމަ މާ އަޞްބަޙަ ބީ މިން ނިޢްމަތިން އައު ބިއަޙަދިން މިން ޚަލްޤިކަ ފަމިންކަ ވަޙްދަކަ ލާ ޝަރީކަ ލަކަ، ފަލަކަލް ޙަމްދު ވަލަކައް ޝުކްރު
وإذا أمسى قال:,އަދި ހަވީރުވެއްޖެނަމަ ކިޔާނީ:
«اللَّهُمَّ مَا أَمْسَى بِي مِنْ نِعْمَةٍ أَوْ بِأَحَدٍ مِنْ خَلْقِكَ فَمِنْكَ وَحْدَكَ لَا شَرِيكَ لَكَ، فَلَكَ الحَمْدُ وَلَكَ الشُّكْرُ»[112].,"«اللَّهُمَّ مَا أَمْسَى بِي مِنْ نِعْمَةٍ أَوْ بِأَحَدٍ مِنْ خَلْقِكَ فَمِنْكَ وَحْدَكَ لَا شَرِيكَ لَكَ، فَلَكَ الحَمْدُ وَلَكَ الشُّكْرُ»
 މާނައީ: ""އޭ ﷲ އެވެ! މިއަޅާގެ ކިބައިގައި ނުވަތަ އިބައިލާހުގެ މަޚްލޫޤުންކުރެ މަޚްލޫޤެއްގެ ކިބައިގައި އެއްވެސް ނިޢުމަތެއް ހަވީރުކޮށްފިނަމަ، ފަހެ އެ ނިޢުމަތެއްވަނީ އެއްކައުވަންތަ އިބައިލާހުގެ ޙަޟްރަތުންނެވެ. އިބައިލާހަށް އެއްވެސް ބައިވެރިއަކު ނުވެއެވެ. ފަހެ އިބައިލާހަށް ޙަމްދުހުއްޓެވެ. އަދި އިބައިލާހަށް ޝުކުރު ހުއްޓެވެ."" [112]."""
[112] المرجع السابق.,[112] އިސްވެދިޔަ މަރުޖިޢު.
اللَّهُمَّ مَا أَمْسَى بِي مِنْ نِعْمَةٍ أَوْ بِأَحَدٍ مِنْ خَلْقِكَ فَمِنْكَ وَحْدَكَ لَا شَرِيكَ لَكَ، فَلَكَ الحَمْدُ وَلَكَ الشُّكْر,އައްލޯހުންމަ މާ އަމްސާ ބީ މިން ނިޢްމަތިން އައު ބިއަޙަދިން މިން ޚަލްޤިކަ ފަމިންކަ ވަޙްދަކަ ލާ ޝަރީކަ ލަކަ، ފަލަކަލް ޙަމްދު ވަލަކައް ޝުކްރު
«اللَّهُمَّ عَافِنِي فِي بَدَنِي، اللَّهُمَّ عَافِنِي فِي سَمْعِي، اللَّهُمَّ عَافِنِي فِي بَصَرِي، لَا إِلَهَ إِلَّا أَنْتَ، اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنَ الكُفْرِ، وَالفَقْرِ، وَأَعُوذُ بِكَ مِنْ عَذَابِ القَبْرِ، لَا إِلَهَ إِلَّا أَنْتَ»,"«اللَّهُمَّ عَافِنِي فِي بَدَنِي، اللَّهُمَّ عَافِنِي فِي سَمْعِي، اللَّهُمَّ عَافِنِي فِي بَصَرِي، لَا إِلَهَ إِلَّا أَنْتَ، اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنَ الكُفْرِ، وَالفَقْرِ، وَأَعُوذُ بِكَ مِنْ عَذَابِ القَبْرِ، لَا إِلَهَ إِلَّا أَنْتَ»
 މާނައީ: ""އޭ ﷲ އެވެ! މި އަޅާގެ ހަށިގަނޑުގައި ޢާފިޔަތު ލައްވާށިއެވެ! އޭ ﷲ އެވެ! މި އަޅާގެ އިވުމުގައިވެސް ޢާފިޔަތު ލައްވާށިއެވެ! އޭ ﷲ އެވެ! މި އަޅާގެ ފެނުމުގައިވެސް ޢާފިިޔަތު ލައްވާށިއެވެ! އިބައިލާހު މެނުވީ ޙައްޤުވެގެން އަޅުކަންވެވޭ އިލާހަކު ނުވެއެވެ. އޭ ﷲ އެވެ! ކާފަރުކަމުންނާއި ފަޤީރުކަމުން ރައްކާތެރި ކޮށްދެއްވުމަށް މި އަޅާ އިބައިލާހުގެ ޙަޟްރަތުން އެދިދަންނަވަމެވެ. އަދި ކަށްވަޅުގެ ޢަޛާބުން ރައްކާތެރިކޮށްދެއްވުމަށްވެސް މި އަޅާ އިބަ ﷲ ގެ ޙަޟްރަތުން އެދިދަންނަވަމެވެ. އިބައިލާހު ފިޔަވައި އަޅުކަންވެވުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ."""
اللَّهُمَّ عَافِنِي فِي بَدَنِي، اللَّهُمَّ عَافِنِي فِي سَمْعِي، اللَّهُمَّ عَافِنِي فِي بَصَرِي، لَا إِلَهَ إِلَّا أَنْتَ، اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنَ الكُفْرِ، وَالفَقْرِ، وَأَعُوذُ بِكَ مِنْ عَذَابِ القَبْرِ، لَا إِلَهَ إِلَّا أَنْت,އައްލޯހުންމަ ޢާފިނީ ފީ ބަދަނީ، އައްލޯހުންމަ ޢާފިނީ ފީ ސަމްޢީ، އައްލޯހުންމަ ޢާފިނީ ފީ ބަޞަރީ، ލާ އިލާހަ އިއްލާ އަންތަ، އައްލޯހުންމަ އިންނީ އަޢޫޛު ބިކަ މިނަލް ކުފްރި، ވަލް ފަޤްރި، ވަ އަޢޫޛު ބިކަ މިން ޢަޛާބިލް ޤަބްރި، ލާ އިލާހަ އިއްލާ އަންތަ
ثلاثَ مرَّاتٍ[113].,ތިންފަހަރު. [113].
[113] أبو داود (4/324) برقم (5092)، وأحمد (5/42) برقم (20430)، والنسائي في عمل اليوم والليلة برقم (22)، وابن السني برقم (69)، والبخاري في الأدب المفرد برقم (701)، وحسّن العلامة ابن باز رحمه الله إسناده في تحفة الأخيار (ص26).,[113] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 4/324 ގެ ނަމްބަރު 5092 ގައި، އަދި އަޙްމަދު 5/42 ގެ ނަމްބަރު 20430 ގައި، އަދި އައް-ނަސާއީ ޢަމަލުލް-ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 22 ގައި، އަދި އިބްނުއް-ސުންނީ ނަމްބަރު 69 ގައި، އަދި އަލް-ބުޚާރީ، އަލް-އަދަބުލް މުފްރަދުގެ ނަމްބަރު 701 ގައެވެ. އަދި އަލް-ޢައްލާމާ އިބްނު ބާޒު رحمه الله ތުޙްފަތުލް-އަޚްޔާރު ފޮތުގެ ޞ 26 ގައި އޭގެ ސަނަދު ޙަސަނުކުރެއްވިއެވެ.
«حَسْبِيَ اللَّهُ لَا إِلَهَ إِلَّا هُوَ عَلَيهِ تَوَكَّلتُ وَهُوَ رَبُّ العَرْشِ العَظِيمِ»,"«حَسْبِيَ اللَّهُ لَا إِلَهَ إِلَّا هُوَ عَلَيهِ تَوَكَّلتُ وَهُوَ رَبُّ العَرْشِ العَظِيمِ»
 މާނައީ: ""މިއަޅާއަށް ﷲ ފުދެއެވެ. އެ އިލާހު ފިޔަވާ އަޅުކަންވެވުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. މިއަޅާ ވަކީލުކުރަނީ ހަމައެކަނި އެއިލާހަށެވެ. އަދި އެ އިލާހީ މަތިވެރި ޢަރްޝުގެ ވެރި ރައްބެވެ."""
حَسْبِيَ اللَّهُ لَا إِلَهَ إِلَّا هُوَ عَلَيهِ تَوَكَّلتُ وَهُوَ رَبُّ العَرْشِ العَظِيم,ޙަސްބިޔައްލޯހު، ލާ އިލާހަ އިއްލާ ހުވަ، ޢަލައިހި ތަވައްކަލްތު، ވަހުވަ ރައްބުލް ޢަރްޝިލް ޢަޡީމް
سَبْعَ مَرَّاتٍ[114].,ހަތް ފަހަރު. [114].
[114] «مَنْ قَالَهَا حِينَ يُصْبِحُ وَحِينَ يُمْسِي سَبْعَ مَرَّاتٍ كَفَاهُ اللَّهُ مَا أَهَمَّهُ مِنْ أَمْرِ الدُّنْيَا وَالْآخِرَةِ». أخرجه ابن السني برقم (71) مرفوعًا، وأبو داود موقوفًا (4/ 321) برقم (5081)، وصحّح إسناده شعيب وعبدالقادر الأرناؤوط. انظر: زاد المعاد (2/376) .,"[114] ""ހެނދުނުވާހިނދު އަދި ހަވީރުވާހިނދު ހަތްފަހަރު އެހެން ކިޔައިފި މީހާ، ދުނިޔެއާއި އާޚިރަތުގެ ކަންކަމުން އޭނާ ކަންބޮޑުވެ ވިސްނާހާ ކަމެއް ﷲ އޭނާއަށް ފުއްދަވާދެއްވާނެއެވެ."" މި ޙަދީޘް ނެރުއްވީ އިބްނުއް-ސުންނީ ނަމްބަރު 71 ގައި މަރްފޫޢުކޮށް (ނަބިއްޔާ ﷺ އަށް ނިސްބަތްކޮށްގެން)، އަދި އަބޫ ދާވޫދު 321/4 ގެ ނަމްބަރު 5081 ގައި މައުޤޫފުކޮށް (ޞަޙާބީއަކަށް ނިސްބަތްކޮށްގެންނެވެ.) އަދި ޝުޢައިބު އާއި ޢަބްދުލް-ޤާދިރު އަލް-އަރްނައޫޠު އޭގެ ސަނަދު ޞައްޙަކުރިއެވެ. ޒާދުލް-މަޢާދުގެ 2/376 ބައްލަވާށެވެ."
«اللَّهُمَّ إِنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي الدُّنْيَا وَالآخِرَةِ، اللَّهُمَّ إِنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ: فِي دِينِي وَدُنْيَايَ وَأَهْلِي، وَمَالِي، اللَّهُمَّ اسْتُرْ عَوْرَاتِي، وَآمِنْ رَوْعَاتِي، اللَّهُمَّ احْفَظْنِي مِنْ بَينِ يَدَيَّ، وَمِنْ خَلْفِي، وَعَنْ يَمِينِي، وَعَنْ شِمَالِي، وَمِنْ فَوْقِي، وَأَعُوذُ بِعَظَمَتِكَ أَنْ أُغْتَالَ مِنْ تَحْتِي»[115].,"«اللَّهُمَّ إِنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي الدُّنْيَا وَالآخِرَةِ، اللَّهُمَّ إِنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ: فِي دِينِي وَدُنْيَايَ وَأَهْلِي، وَمَالِي، اللَّهُمَّ اسْتُرْ عَوْرَاتِي، وَآمِنْ رَوْعَاتِي، اللَّهُمَّ احْفَظْنِي مِنْ بَينِ يَدَيَّ، وَمِنْ خَلْفِي، وَعَنْ يَمِينِي، وَعَنْ شِمَالِي، وَمِنْ فَوْقِي، وَأَعُوذُ بِعَظَمَتِكَ أَنْ أُغْتَالَ مِنْ تَحْتِي»
 މާނައީ: ""އޭ ﷲ އެވެ! މިއަޅާ، އިބަ އިލާހުގެ ޙަޟްރަތުން ދުނިޔެއާއި އާޚިރަތުގައި ޢަފޫކުރެއްވުމަށާއި ޢާފިޔަތަށް އެދި ދަންނަވަމެވެ. އޭ ﷲ އެވެ! މިއަޅާގެ ދީނާއި ދުނިޔޭގައި، އަދި މިއަޅާގެ އަހުލުވެރިންނާއި މުދަލުގައި ޢަފޫކުރެއްވުމަށާއި ޢާފިޔަތަށް އެދި މި އަޅާ އިބައިލާހުގެ ޙަޟްރަތަށް އެދި ދަންނަވަމެވެ. އޭ ﷲ އެވެ! މިއަޅާގެ ޢައިބުތައް ވަންހަނާކޮށްދެއްވާނދޭވެ! އަދި މި އަޅާ ބިރުގަންނަ ކަންކަމުން މި އަޅާއަށް އަމާންކަން ދެއްވާނދޭވެ! އޭ ﷲ އެވެ! މި އަޅާގެ ކުރިމަތިންނާއި، މި އަޅާގެ ފުރަގަހުންނާއި، މި އަޅާގެ ކަނާތްފަރާތުންނާއި، މި އަޅާގެ ވާތްފަރާތުންނާއި މި އަޅާގެ މަތިން މި އަޅާ ރައްކާތެރިކޮށްދެއްވާނދޭވެ! އަދި ކުއްލިއަކަށް މި އަޅާގެ ދަށުން މިއަޅާ ޖަހައިގަނެވި ހަލާކުވެގެން ދިޔުމުން ރައްކާތެރިކޮށްދެއްވުމަށް އެދި އިބައިލާހުގެ މަތިވެރިކަން މެދުވެރިކޮށް ދަންނަވަމެވެ."" [115]."
[115] أبو داود برقم (5074)، وابن ماجه برقم (3871)، وانظر: صحيح ابن ماجه (2/332).,[115] ރިވާކުރެއްވީ އަބޫ ދާވޫދު ނަމްބަރު 5074 ގައި، އަދި އިބްނު މާޖާ ނަމްބަރު 3871 ގައެވެ. އަދި ޞަޙީޙު އިބްނު މާޖާގެ 2/332 ބައްލަވާށެވެ.
اللَّهُمَّ إِنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي الدُّنْيَا وَالآخِرَةِ، اللَّهُمَّ إِنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ: فِي دِينِي وَدُنْيَايَ وَأَهْلِي، وَمَالِي، اللَّهُمَّ اسْتُرْ عَوْرَاتِي، وَآمِنْ رَوْعَاتِي، اللَّهُمَّ احْفَظْنِي مِنْ بَينِ يَدَيَّ، وَمِنْ خَلْفِي، وَعَنْ يَمِينِي، وَعَنْ شِمَالِي، وَمِنْ فَوْقِي، وَأَعُوذُ بِعَظَمَتِكَ أَنْ أُغْتَالَ مِنْ تَحْتِي,އައްލޯހުންމަ އިންނީ އަސްއަލުކަލް ޢަފްވަ ވަލްޢާފިޔަތަ ފިއް ދުންޔާ ވަލްއާޚިރަހް، އައްލޯހުންމަ އިންނީ އަސްއަލުކަލް ޢަފްވަ ވަލްޢާފިޔަތަ: ފީ ދީނީ ވަދުންޔާޔަ ވައަހްލީ، ވަމާލީ، އައްލޯހުންމަސްތުރް ޢައުރާތީ، ވައާމިން ރައުޢާތީ، އައްލޯހުންމަޙްފަޡްނީ މިން ބައިނި ޔަދައްޔަ، ވަމިން ޚަލްފީ، ވަޢަން ޔަމީނީ، ވަޢަން ޝިމާލީ، ވަމިން ފައުޤީ، ވައަޢޫޛު ބިޢަޡަމަތިކަ އަން އުޣްތާލަ މިން ތަޙްތީ
