bodyAR,bodyDV
وفيه:,އަދި އެ ޙަދީޘްގައިވެއެވެ:
«يَعْتَزِلُ الْحُيَّضُ الْمُصَلَّى».,"""ޙައިޟުވެރިން، ނަމާދުކުރާ ތަނުން އެއްކިބާވާހުށިކަމެވެ."""
متَّفقٌ عليه[48].,މުއްތަފަޤުން ޢަލައިހި (ބުޚާރީއާއި މުސްލިމް ނެރުއްވާ އެއްބަސްވެވިފައިވާ ޙަދީޘެކެވެ.) [48].
[48] أخرجه البخاري: كتاب الحيض، باب شهود الحائض العيدين ودعوة المسلمين، ويعتزلن المصلى، رقم (324). ومسلم: كتاب صلاة العيدين، باب ذكر إباحة خروج النساء في العيدين إلى المصلى وشهود الخطبة، مفارقات للرجال، رقم (890).,[48] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޙައިޟުގައި، ޙައިޟުވެފައި ހުރި އަންހެނާ ދެ ޢީދާއި މުސްލިމުންގެ ދުޢާގައި ބައިވެރިވެ، އަދި ނަމާދުކުރާތަނުން އެކަހެރިވުމާ ބެހޭ ބާބުގައި، ނަމްބަރު 324 ގައެވެ. އަދި މުސްލިމް، ކިތާބު ޞަލާތުލް-ޢީދައިންގެ، ދެ ޢީދުގައި އަންހެނުން ފިރިހެނުންނާ އެއްކިބާވެގެންވާ ޙާލު ނަމާދުކުރާތަނަށް ނިކުތުމާއި ޚުޠުބާގައި ބައިވެރިވުން ހުއްދަވެގެންވާކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 890 ގައެވެ.
الحُكمُ السادسُ: الجِماعُ: فيَحرمُ على زوجِها أَنْ يجامِعَها، ويَحرمُ عليها تمكِينُه من ذلك؛ لِقوله تعالى:,ހަވަނަ ޙުކުމް: ޖިމާޢުވުމެވެ: އެގޮތުން އެކަނބުލޭގެ ފިރިމީހާ އެކަނބުލޭއާ ޖިމާޢުވުން ޙަރާމްވެގެންވެއެވެ. އަދި އޭނާއަށް އެކަން ކުރުމަށް ފުރުޞަތު ދިނުމަކީވެސް އެކަނބުލޭގެއަށް ޙަރާމްވެގެންވާ ކަމެކެވެ. އެއީ ﷲ ތަޢާލާގެ ބަސްފުޅަށްޓަކައެވެ:
﴿وَيَسۡـَٔلُونَكَ عَنِ ٱلۡمَحِيضِۖ قُلۡ هُوَ أَذٗى فَٱعۡتَزِلُواْ ٱلنِّسَآءَ فِي ٱلۡمَحِيضِ وَلَا تَقۡرَبُوهُنَّ حَتَّىٰ يَطۡهُرۡنَۖ...﴾,"﴿وَيَسۡـَٔلُونَكَ عَنِ ٱلۡمَحِيضِۖ قُلۡ هُوَ أَذٗى فَٱعۡتَزِلُواْ ٱلنِّسَآءَ فِي ٱلۡمَحِيضِ وَلَا تَقۡرَبُوهُنَّ حَتَّىٰ يَطۡهُرۡنَۖ...﴾
 މާނައީ: ""އަދި ޙައިޟާމެދު، ކަލޭގެފާނާ އެ މީހުން ސުވާލުކުރެއެވެ. ކަލޭގެފާނު ވިދާޅުވާށެވެ. އެއީ އުނދަގޫ ތުރާ ހުރި ކަމެކެވެ. ފަހެ ޙައިޟުގެ ދުވަސްވަރުގައި ތިޔަބައިމީހުން އަންހެނުންނާ ދުރުހެލިވާށެވެ. (އެބަހީ: ޖިމާއު ނުވާށެވެ.) އަދި އެ ކަނބަލުން ހިނައި ޠާހިރު ވެއްޖައުމަށް ދާންދެން ތިޔަބައިމީހުން އެ ކަނބަލުންނާ ގާތްނުވާށެވެ..."""
[البقرة:222]،,[އަލް-ބަޤަރާ :222].
والمرادُ بالمَحِيضِ زَمانُ الحَيضِ ومَكانُه وهو الفَرجُ؛,އެ އާޔަތުގައިވާ އަލް-މަޙީޟްގެ ގެ މުރާދަކީ: ޙައިޟުވާ ދުވަސްވަރާއި އަދި ޙައިޟުއަންނަ ތަނެވެ. އަދި އެއީ ފަރުޖެވެ.
ولقولِ النبيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم:,އަދި ނަބީ ﷺ ގެ މިބަސްފުޅަށްޓަކައެވެ:
«اصْنَعُوا كُلَّ شَيْءٍ إِلَّا النِّكَاحَ».,"""ނިކާޙުކުރުން ފިޔަވައި ކޮންމެކަމެއްވެެސް (ޙައިޟުގެ ދުވަސްވަރުގައި) ތިޔަބައިމީހުން ކުރާށެވެ."""
يَعني: الجِماعَ. رواه مسلمٌ[49]؛,އެބަހީ: ޖިމާޢުވުމެވެ. މި ޙަދީޘް ރިވާކުރެއްވީ މުސްލިމެވެ. [49].
ولأنَّ المُسلِمين أَجمَعوا على تَحرِيمِ وَطءِ الحائضِ في فَرجِها.,އަދި އެހެނީ ޙައިޟުވެރިޔާގެ ފަރުޖަށް ޖިމާޢުވުން ޙަރާމްކަމުގެ މައްޗަށް މުސްލިމުން އިޖުމާޢުވެފައިވެއެވެ.
[49] أخرجه مسلم: كتاب الحيض، باب جواز غسل الحائض رأس زوجها، رقم (302).,[49] މި ޙަދީޘް ނެރުއްވީ މުސްލިމް، ކިތާބުލް-ޙައިޟުގައި، ޙައިޟުވެރިޔާ އެކަނބުލޭގެ ފިރިމީހާގެ ބޯ ދޮވެދިނުން ހުއްދަވެގެންވާކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 302 ގައެވެ.
فلا يحِلُّ لامرئٍ يُؤمِنُ باللهِ واليومِ الآخِرِ أَنْ يُقْدِمَ على هذا الأمرِ المُنكَرِ الَّذي دَلَّ على المَنعِ مِنه كتابُ اللَّهِ تعالى وسُنةُ رسولِهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم وإجماعُ المُسلِمين، فيكونَ مِمَّن شَاقَّ اللَّهَ ورسولَه، واتَّبعَ غيرَ سَبيلِ المُؤمِنين،,ފަހެ އެހެންކަމުން، ﷲ އާއި އާޚިރަތް ދުވަހަށް އީމާންވާ މީހަކު، ﷲ ތަޢާލާގެ ފޮތާއި އެއިލާހުގެ ރަސޫލު ﷺ ގެ ސުންނަތާއި، އިޖްމާޢުން އެކަން ކުރުން މަނާވެގެންވާކަަމަށް ދަލީލުކޮށްފައިވާ މި ނުބައި މުންކަރާތުގެ މައްޗަށް އަރައިގަތުން ހުއްދަވެގެން ނުވެއެވެ. ފަހެ އެހާރުން އޭނާ ވާހުށީ ﷲ އާއި އެއިލާހުގެ ރަސޫލުއާ ޚިލާފުވެ ދެކޮޅުހަދާ، އަދި މުއުމިނުންގެ މަގު ފިޔަވައި އެހެން މަގަކަށް ތަބަޢަވި މީހެއްކަމުގައެވެ.
قال في المجموع شرح المهذَّبِ (ص: 374، ج2) قالَ الشافعيُّ رَحِمَهُ الله: «مَن فعَلَ ذلكَ فقَدْ أتَـى كَبيرةً». قالَ أصحابُنا وغيرُهم: «مَنِ استحَـلَّ وَطْءَ الحائِـضِ حُكِـمَ بكُفْرِه». اﻫ كلام النوويِّ.,"އަލް-މަޖްމޫޢު ޝަރްޙުލް-މުހައްޛަބުގައި (ޞ: 374، މުޖައްލަދު: 2) ގައި ވިދާޅުވެފައިވެއެވެ. އައް-ޝާފިޢީ رحمه الله ވިދާޅުވިއެވެ: ""އެކަން ކޮށްފި މީހާ އެވަނީ ބޮޑުވެގެންވާ ފާފައެއް ގެނެސްފައެވެ."" 
 އަހަރުމެންގެ މަޛްހަބުގެ ބޭފުޅުންނާއި އެހެން ބޭފުޅުން ވިދާޅުވިއެވެ: ""ޙައިޟުވެރިޔާއާ ޖިމާޢުވުން ހުއްދަކޮށް ޙަލާލުކޮށްފި މީހާ ކާފަރުވެއްޖެކަމަށް ޙުކުމް ކުރެވޭނެތެވެ.""އހ. އައް-ނަވަވީގެ ބަސް ނިމުނީއެވެ."
وقَدْ أُبِيحَ له -وللهِ الحمدُ- ما يَكسِرُ به شَهوتَه دُونَ الجِماعِ، كالتَّقبِيلِ والضَّمِّ والمُباشَرةِ فيما دُونَ الفَرجِ، لكنِ الأَولى ألَّا يُباشِرَ فيما بين السُّرَّةِ والرُّكبةِ إلَّا مِن وراءِ حائلٍ؛,އަދި ގައިމު ﷲ އަށް ޙަމްދުހުއްޓެވެ. ފިރިހެނާގެ ޝަހުވަތްތެރިކަން ފިނިކޮށްލުމަށްޓަކައި، ޖިމާޢުވުން ފިޔަވައި އެހެން ކަންކަންކުރުން، މިޘާލަކަށް: ބޮސްދިނުމާއި، ބައްދާލުމާއި، ފަރުޖު ނޫން އެހެން ތަންތަނުގައި ބީހުން ފަދަ ކަންކަން ކުރުން ހުއްދަވިއެވެ. ނަމަވެސް އެންމެ އަޥްލާވެގެންވަނީ ފޫޅާއި ކަކުލާއި ދެމެދުގައިވާ ޙިސާބުގައި ހުރަހެއްނެތި ނުބީހުމެވެ.
لقولِ عائِشةَ رَضِيَ اللَّهُ عَنْهَا:,އެއީ ޢާއިޝާ رضي الله عنها ގެ ބަސްފުޅަށްޓަކައެވެ:
"""كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَأْمُرُنِي فَأَتَّزِرُ فَيُبَاشِرُنِي وَأَنَا حَائِضٌ"".","""ނަބީ ﷺ އަހަރެން އިޒާރެއް ލުމަށް އަމުރުކުރެއްވުމުން، ދެން އަހަރެން ތިރިން އެއްޗެއް އަނދެލީމާ، އަހަރެން ޙައިޟުވެފައި ހުއްޓާ އެކަލޭގެފާނު އަހަރެންގެ ހަށިގަނޑު ބީހިވަޑައިގަންނަވައެވެ."""
متَّفقٌ عليه[50].,މުއްތަފަޤުން ޢަލައިހި (ބުޚާރީއާއި މުސްލިމް ނެރުއްވާ އެއްބަސްވެވިފައިވާ ޙަދީޘެކެވެ.) [50]،
[50] أخرجه البخاري: كتاب الحيض، باب مباشرة الحائض، رقم (301). ومسلم: كتاب الحيض، باب مباشرة الحائض فوق الإزار، رقم (293).,[50] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޙައިޟުގައި، ޙައިޟުވެރިޔާއާ ގައިގޯޅިވުން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 301 ގައެވެ. އަދި މުސްލިމް، ކިތާބުލް-ޙައިޟުގައި، ޙައިޟުވެރިޔާއާ އިޒާރުގެ މަތިން ގައިގޯޅިވުން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 293 ގައެވެ.
لأنَّها إذا طُلِّقَت حالَ الحيضِ لم تَستقبِلِ العِدَّةَ حيثُ إنَّ الحَيضةَ الَّتي طُلِّقَت فيها لا تُحسَبُ مِنَ العِدَّةِ، وإذا طُلِّقَت طاهِرًا بعدَ الجِماعِ، لَمْ تكُنِ العِدَّةُ الَّتي تستقبِلُها مَعلومةً حيثُ إنَّه لا يُعلَمُ هل حمَلَت مِن هذا الجِماعِ، فَتَعْتَدَّ بالحملِ، أو لم تَحمِلْ فَتَعْتَدَّ بالحَيضِ،,އެހެނީ ޙައިޟުގެ ޙާލަތުގައި އެކަނބުލޭގެ ވަރިކޮށްލައިފިނަމަ، ޢިއްދައާ ކުރިމަތިވާ ގޮތަކަށް ނުވާނެއެވެ. އެހެނީ އެކަނބުލޭގެ ވަރިކުރެވުނު ޙައިޟު، ޢިއްދާގެ ތެރޭގައި ނުގުނޭނެތީއެވެ. އަދި އެކަނބުލޭގެ ޙައިޟުން ޠާހިރުވެގެން ހުއްޓާ ޖިމާޢުވުމަށްފަހު ވަރިކޮށްފިނަމަވެސް، ދެން އެކަނބުލޭގެ ކުރިމަތިލާ ޢިއްދަ އެނގިގެންނުވެއެވެ. އެހެނީ އެ ޖިމާޢުވުމުގެ ސަބަބުން އެކަނބުލޭގެ ބަލިވެއިނދެ، ދެން ބަލިވެއިންނަ މީހާގެ ޢިއްދަ ބަލަންވީތޯ، ނުވަތަ ބަލިވެނުއިނުމުން ޙައިޟުން ޢިއްދަ ބަލަންވީތޯއެއް ނޭނގެއެވެ.
فلمَّا لم يحصلِ اليقينُ مِن نوعِ العِدَّةِ حَرُمَ عليهِ الطَّلاقُ حتَّى يتبيَّنَ الأمرُ.,އެހެންކަމުން މަޑުކުރަންޖެހޭ ޢިއްދައިގެ ބާވަތާމެދު ޔަޤީންކަމެއް އޭރުން ނުލިބޭނެތީވެ، ކަންތައް ސާފުކޮށް ވަންދެން އެ ޙާލަތުގައި ވަރިކުރުން ޙަރާމްވެގެންވިއެވެ.
الحُكمُ السابعُ: الطَّلاقُ: يَحرُمُ على الزَّوجِ طَلاقُ الحَائضِ حالَ حَيضِها؛ لقولِه تعالى:,ހަތްވަނަ ޙުކުމް: ވަރިކުރުމެވެ: ޙައިޟުވެފައިވާ އަންހެނާ ޙައިޟުގެ ޙާލަތުގައި ވަރިކުރުން ފިރިމީހާގެ މައްޗަށް ޙަރާމްވެގެންވެއެވެ. އެއީ ﷲ ތަޢާލާގެ ބަސްފުޅަށްޓަކައެވެ:
﴿يَاأَيُّهَا النَّبِيُّ إِذَا طَلَّقْتُمُ النِّسَاء فَطَلِّقُوهُنَّ لِعِدَّتِهِنَّ...﴾,"﴿يَاأَيُّهَا النَّبِيُّ إِذَا طَلَّقْتُمُ النِّسَاء فَطَلِّقُوهُنَّ لِعِدَّتِهِنَّ...﴾
 މާނައީ: ""އޭ ނަބިއްޔެވެ! ތިޔަބައިމީހުން އަނބިން ވަރިކުރާނަމަ، ފަހެ، އެކަނބަލުންގެ ޢިއްދައަށް (ފެށޭގޮތުގައި ސުންނީ ވަރިޔަކުން) ތިޔަބައިމީހުން އެކަނބަލުން ވަރިކުރާށެވެ!..."""
[الطلاق:1],[އައް-ޠަލާޤު:1]
أي: في حالٍ يَستَقبِلْنَ به عِدَّةً مَعلومةً حينَ الطَّلاقِ، ولا يكونُ ذلك إلَّا إذا طلَّقَها حامِلًا أو طاهِرًا مِن غيرِ جِماعٍ؛,އެބަހީ: ވަރިކުރާއިރު އެނގިގެންވާނޭ ޢިއްދައަކަށް ކުރިމަތިލާންޖެހޭ ގޮތަށްވާ ޙާލަތެއްގައި ވަރިކުރާށެވެ. އެގޮތަށް އެކަންވާނީ އެކަނބުލޭގެ މާބަނޑުވެފައި އިންދާ ވަރިކޮށްފިނަމަ، ނުވަތަ ޠާހިރުވެފައި ހުއްޓާ ޖިމާޢުވުމެއްނެތި ވަރިކޮށްފިނަމައެވެ.
فطـلاقُ الحائِـضِ حالَ حيضِها حرامٌ للآيـةِ السابِقـةِ؛,ފަހެ ޙައިޟުވެރިޔާ ޙައިޟުގެ ދުވަސްވަރު ވަރިކުރުމަކީ އިސްވެދިޔަ އާޔަތަށްޓަކައި ޙަރާމްވެގެންވާ ކަމެކެވެ.
ولِما ثبَتَ في الصَّحيحين وغيرِهِما من حديث ابنِ عُمرَ «أنَّه طلَّـقَ امرأتَه وهيَ حائضٌ، فأَخبَرَ عمرُ بذلكَ النبيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم فتغيَّظَ فيه رَسُولُ الله صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم وقالَ:,އަދި އެއީ ދެ ޞަޙީޙުއާއި އެހެން ފޮތްތަކުގައި ޘާބިތުވެގެންވާ، އިބްނު ޢުމަރުގެ ޙަދީޘަށްޓަކައެވެ. އެކަލޭގެފާނުގެ އަނބިކަނބަލުން ޙައިޟުވެފައި ވަނިކޮށް ވަރިކުރެއްވިއެވެ. ދެން ޢުމަރުގެފާނު އެ ޚަބަރު ނަބީ ﷺ އަށް ދެއްވުމުން، އެކަމާމެދު ﷲ ގެ ރަސޫލު ﷺ ކޯފާއިސްކުރައްވާ ޙަދީޘްކުރެއްވިއެވެ:
«مُرْهُ فَلْيُرَاجِعْهَا ثُمَّ لِيُمْسِكْهَا حَتَّى تَطْهُرَ، ثُمَّ تَحِيضَ، ثُمَّ تَطْهُرَ، ثُمَّ إِنْ شَاءَ أَمْسَكَ بَعْدُ، وَإِنْ شَاءَ طَلَّقَ قَبْلَ أَنْ يَمَسَّ، فَتِلْكَ الْعِدَّةُ الَّتِي أَمَرَ اللَّهُ أَنْ تُطَلَّقَ لَهَا النِّسَاءُ»[51].,"""ފަހެ އެ އަންހެނާ އަނބުރާ ރުޖޫޢުކުރުމަށް އޭނާއަށް އަމުރުކުރާށެވެ. ދެން އެކަނބުލޭގެ ޠާހިރުވަންދެން ބަހައްޓާށެވެ. ދެން އެކަނބުލޭގެ ޙައިޟުވެފައި، ދެން ޠާހިރުވުމުން، ދެން އޭނާ ބޭނުންނަމަ، ވަރި ނުކޮށް ހިފަހައްޓަންވީއެވެ. އަދި ބޭނުންނަމަ، އެކަނބުލޭގެ ގައިގައި ބީހުމުގެ ކުރިން ވަރިކުރަންވީއެވެ. ފަހެ އަންހެންތަކުން އެ ޢިއްދައަށްވާ ގޮތަށް ވަރިކުރުމަށް ﷲ އަމުރުކުރައްވާފައިވާ ޢިއްދައަކީ އެއީއެވެ."" [51]"
[51] أخرجه البخاري: كتاب الطلاق، رقم (5251). ومسلم: كتاب الطلاق، باب تحريم طلاق الحائض بغير رضاها، وأنه لو خالف وقع الطلاق، ويؤمر برجعتها، رقم (1471)، من حديث ابن عمر رضي الله عنهما.,[51] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުއް-ޠަލާޤުގައި، ނަމްބަރު 5251 ގައެވެ. އަދި މުސްލިމް، ކިތާބުއް-ޠަލާޤުގައި، ރުހުންނެތި ޙައިޟުވެރިޔާ ވަރިކުރުން ޙަރާމްވެގެންވާކަމާއި، އަދި އެއާ ޚިލާފުވެ ވަރިކުރިޔަސް ވަރިވާނޭކަމާއި އެކަމަކު ރުޖޫޢަކުރުމަށް އަމުރުކުރެވޭނެކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 1471 ގައެވެ. އެއީ އިބްނު ޢުމަރު رضي الله عنهما ގެ ޙަދީޘުންނެވެ.
فلو طلَّقَ الرجلُ امرأتَه وهي حائضٌ فهو آثِمٌ، وعليهِ أَنْ يتوبَ إلى الله تعالى، وأَنْ يَردَّ المرأةَ إلى عِصمتِه لِيُطلِّقَها طلاقًا شرعيًّا موافِقًا لأمرِ الله ورسولِه، فيَتركَها بعدَ ردِّها حتَّى تَطهرَ من الحيضةِ الَّتي طلَّقَها فيها، ثُم تَحيضَ مرَّةً أُخرى، ثُم إذا طهُرَت فإِنْْ شاءَ أَبقاها وإنْ شاءَ طلَّقَها قبلَ أن يُجامِعَها.,ފިރިހެނަކު އޭނާގެ އަނބިމީހާ ޙައިޟުގެ ޙާލަތުގައި ހުއްޓާ ވަރިކޮށްފިނަމަ، އޭނާ ފާފަވެރިވާނެއެވެ. އަދި އޭނާގެ މައްޗަށްވަނީ ﷲ ތަޢާލާގެ ޙަޟްރަތަށް ތަޥްބާވުމެވެ. އަދި ﷲ އާއި އެއިލާހުގެ ރަސޫލުގެ އަމުރުފުޅާ އެއްގޮތަށް، ޝަރުޢީ ވަރިޔަކުން އެކަނބުލޭގެ ވަރިކުރުމަށްޓަކައި އެ އަންހެނާ އަނބުރާ އޭނާގެ ބެލުމުގެ ދަށަށް ގެންދިޔުމެވެ. ދެން އެކަނބުލޭގެ އަނބުރާ ގެނައުމަށްފަހު، އެވަރި ކުރެވުނު ޙައިޟުން ރަނގަޅު ވަންދެން ބަހައްޓާފައި، ދެން އަނެއްކާ އެކަނބުލޭގެ ޙައިޟުވެފައި، ދެން ރަނގަޅުވެ ޠާހިރުވުމުން ދެން އޭނާ ބޭނުންނަމަ، ވަރިނުކޮށް ބަހައްޓަންވީއެވެ. އަދި އޭނާ ބޭނުންނަމަ، އެކަނބުލޭގެއާ ޖިމާޢުވުމުގެ ކުރިން ވަރިކުރަންވީއެވެ.
ويُستَثْنى من تحريمِ الطَّلاقِ في الحَيضِ ثلاثَ مسائِلَ:,އަދި ޙައިޟުވެފައި ހުއްޓާ ވަރިކުރުން ޙަރާމްވެގެންވުމުގެ ތެރެއިން ތިން މައްސަލައެއް އިސްތިޘްނާ ކުރެވެއެވެ:
الأُولى: إذا كان الطَّلاقُ قبلَ أَنْ يخلوَ بها، أو يَمسَّها فلا بأسَ أن يُطلِّقَها وهي حائِضٌ؛,ފުރަތަމައީ: އެއީ އެ އަންހެނާއާއެކު އެކަހެރިވުމުގެ ކުރިން، ނުވަތަ ބީހުމުގެ ކުރިންނަމަ، ފަހެ އެހިނދުން އެކަނބުލޭގެ ޙައިޟުވެފައި ހުއްޓާ ވަރިކުރުމަކުން މައްސަލައެއް ނެތެވެ.
لأنَّه لا عِدَّةَ عليها حِينئِذٍ، فلا يَكونُ طَلاقُها مُخالِفًا؛ لقولِه تعالى:,އެހެނީ އެހިނދުން އެކަނބުލޭގެ މަޑުކުރަންޖެހޭ ޢިއްދައެއް ނުވެއެވެ. އެހެންކަމުން އެކަނބުލޭގެ ވަރިކުރުން ﷲ ތަޢާލާގެ ބަސްފުޅާ ޚިލާފުވެގެން ނުވެއެވެ:
﴿...فَطَلِّقُوهُنَّ لِعِدَّتِهِنَّ...﴾,"﴿...فَطَلِّقُوهُنَّ لِعِدَّتِهِنَّ...﴾
 މާނައީ: ""...ފަހެ އެކަނބަލުންގެ ޢިއްދައަށްވާ ގޮތަށް (ޢިއްދަ ފެށޭގޮތުގައި ސުންނީ ވަރިޔަކުން) ތިޔަބައިމީހުން އެ ކަނބަލުން ވަރިކުރާށެވެ! ..."""
[الطلاق:1].,[އައް-ޠަލާޤު:1].
الثانيةُ: إذا كانَ الحيضُ في حالِ الحملِ، وسبَقَ بيانُ سَببِ ذلكَ.,ދެވަނައީ: ޙައިޟުވެފައި ހުރީ ބަލިވެއިން ޙާލަތުގައި ކަމުގައިވާނަމައެވެ. އަދި އެކަމުގެ ސަބަބު އިސްވެ ބަޔާންވެއްޖެއެވެ.
الثالثةُ: إذا كان الطَّـلاقُ على عِوَضٍ، فـإنَّه لا بأسَ أَنْ يُطلِّقَـها وهي حائضٌ.,ތިންވަނައީ: އެ ވަރިއަކީ ބަދަލެއް ދޭގޮތުގެ މައްޗަށް ބިނާވެފައިވާ ވަރިއެއްނަމައެވެ. އެހިނދުން ޙައިޟުވެފައި ހުއްޓާ އެކަނބުލޭގެ ވަރިކުރުމަކުން މައްސަލައެއް ނެތެވެ.
مِثلَ أن يَكونَ بين الزَّوجَيْن نِزاعٌ وسُوءُ عِشرةٍ فيَأخُذُ الزَّوجُ عِوضًا لِيُطَلِّقَها، فيجوزُ ولو كانت حائِضًا؛,މިޘާލަކަށް: ދެމަފިރިންގެ ދެމެދުގައި ދެބަސްވުމާއި ދިރިއުޅުމުގެ ކަންކަން ގޯސްވެފައިވަނިކޮށް، ދެން އެ އަންހެނާ ވަރިކޮށްދޭމަތިން ފިރިމީހާއަށް ބަދަލެއްދީގެން ވަރިކުރުމެވެ. (އެބަހީ: ޚުލްޢު ވަރިއެވެ.) އެކަން ހުއްދަވެގެންވެއެވެ. އެކަނބުލޭގެ ޙައިޟުވެފައި ހުއްޓަސް ވަރިހަމައެވެ.
لحَديثِ ابنِ عباسٍ رَضِيَ الله عَنْهُمَا أنَّ امرأةَ ثابتِ بنِ قَيسِ بنِ شَمَّاسٍ جاءَتْ إلى النبيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم فقالَتْ: يا رسولَ الله إنِّي ما أَعْتِبُ عليه في خُلقٍ ولا دِينٍ، ولكِنْ أكرَهُ الكفرَ في الإسلامِ. فقالَ النبيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم:,"އެއީ އިބްނު ޢައްބާސް رضي الله عنهما ގެ ޙަދީޘަށްޓަކައެވެ. އެއީ ޘާބިތު ބްނު ޤައިސު ބްނު ޝައްމާސްގެ އަންހެނުން ނަބީ ﷺ ގެ އަރިހަށް އައިސް ދެންނެވިކަމަށެވެ: އޭ ﷲ ގެ ރަސޫލެވެ! އޭނާގެ ޚުލްޤާމެދު އަދި ދީންވެރިކަމާމެދުގައިވެސް ކުށްވެރިކޮށް އަހަރެން ޝަކުވާއެއް ނުކުރަމެވެ. އެހެންނަމަވެސް އިސްލާމްކަމުގައި ހުރެގެން ކުފުރުވުމަށް (ފިރިމީހާއަށް ނުކިޔަމަންތެރިވެވުމަށް) އަހަރެން ނުރުހުންވަނީއެވެ."" ދެން ނަބީ ﷺ ޙަދީޘްކުރެއްވިއެވެ:"
«أَتَرُدِّينَ عَلَيْهِ حَدِيقَتَهُ؟»,"""ކަނބުލޭގެ އޭނާގެ ބަގީޗާ އަނބުރާ އޭނާއަށް ރައްދުކުރާނަން ހެއްޔެވެ؟"""
قالت: نعَمْ. فقالَ رسولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم:,"އެކަމަނާ ދެންނެވިއެވެ: ""އާދޭހެވެ."" ދެން ﷲ ގެ ރަސޫލު ﷺ (ޘާބިތު ބްނު ޤައިސުއަށް) ޙަދީޘްކުރެއްވިއެވެ:"
«اقْبَلِ الْحَدِيقَةَ وَطَلِّقْهَا تَطْلِيقَةً»,"""ތިބާ ބަގީޗާ ޤަބޫލުކޮށްފައި، އަދި އެކަނބުލޭގެ އެއްފަށް ވަރިޔަކުން ވަރިކުރާށެވެ."""
[رواه البخاريُّ][52].,[ރިވާކުރެއްވީ އަލް-ބުޚާރީއެވެ.][52].
[52] أخرجه البخاري: كتاب الطلاق، باب الخلع وكيف الطلاق فيه، رقم (5273)، من حديث ابن عباس رضي الله عنهما.,[52] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުއް-ޠަލާޤުގައި، ޚުލްޢުކުރުމާއި އޭގައި ވަރިކުރުންވާ ގޮތް ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 5273 ގައެވެ. އެއީ އިބްނު ޢައްބާސް رضي الله عنهما ގެ ޙަދީޘުންނެވެ.
ولم يَسألِ النبيُّ صَلَّى الله عَلَيْهِ وَسَلَّم: هل كانَتْ حائِضًا أو طاهِرًا؟ ولأنَّ هذا الطَّلاقَ افتداءٌ مِنَ المرأةِ عن نفسِها فجازَ عندَ الحاجةِ إليه على أيِّ حالٍ كانَ.,އަދި އެކަނބުލޭގެ ހުރީ ޙައިޟުވެފައިތޯ ނުވަތަ ޠާހިރުވެފައިތޯއެއް ނަބީ ﷺ ސުވާލު ނުކުރައްވައެވެ. އެހެނީ މި ވަރިޔަކީ، އަންހެނާ އެކަނބުލޭގެ އަމިއްލަ ނަފްސު ފިދްޔަ ދީގެން ލިބިގަތުމެއް ކަމުގައިވާތީއެވެ. އެހެންކަމުން ކޮންމެ ޙާލެއްގައިވެސް އެކަމަށް ޙާޖަތް ޖެހޭހިނދު ހުއްދަވެގެންވެއެވެ.
قال في المُغنـي معلِّلًا جوازَ الخُلـعِ حالَ الحَيضِ (ص: 52، ج 7، ط م):,އަލް-މުޣްނީގައި ޙައިޟު ދުވަސްވަރު ޚުލްޢުކުރުން ހުއްދަވި ސަބަބު ބަޔާންކުރައްވަމުން ވިދާޅުވެފައިވެއެވެ. (ޞ: 52، މުޖައްލަދު 7):
