bodyAR,bodyDV
[البقرة: 221]،,[އަލްބަޤަރާ: 221]
فنهى الله سبحانه المسلمين عن التزوج بالمشركات، من عُبَّاد الأوثان والجن والملائكة وغير ذلك، حتى يؤمن بإخلاص العبادة لله وحده، وتصديق الرسول ﷺ فيما جاء به، واتباع سبيله، ونهى عن تزويج المشركين بالنساء المسلمات، حتى يؤمنوا بإخلاص العبادة لله وحده، وتصديق الرسول ﷺ، واتباعه.,ފަހެ ﷲ ސުބްޙާނަހޫ އެވަނީ: ބުދުތަކާއި ޖިންނީންނާއި މަލާއިކަތުންނާއި އެހެން ތަކެއްޗަށް އަޅުކަންކުރާ މުޝްރިކު އަންހެނުންނާ ކައިވެނިކުރުން މުސްލިމުން ފިރިހެނުންނަށް ނަހީކުރައްވާފައިއެވެ. އެއީ އެ އަންހެންތަކުން ހަމައެކަނި ﷲ އަށް އަޅުކަން އިޚްލާޞްތެރިކޮށް، ރަސޫލާ ﷺ ގެންނެވި ކަންތަކުގައި އެކަލޭގެފާނުގެ ތެދުކޮށް، އެކަލޭގެފާނުގެ މަގަށް ތަބަޢަވެގެން އީމާންވެއްޖައުމަށް ދާންދެނެވެ. އަދި މުޝްރިކު ފިރިހެނުން، މުސްލިމު އަންހެނުންނާ ކައިވެނިކުރުންވެސް ނަހީކުރެއްވިއެވެ. އެއީ ﷲ އަށް އެކަނި އަޅުކަން އިޚްލާޞްތެރިކޮށް، ރަސޫލާ ﷺ ތެދުކޮށް އެކަލޭގެފާނަށް ތަބަޢަވެގެން އީމާންވެއްޖައުމަށް ދާންދެނެވެ.
وأخبر سبحانه أن الأمَة المؤمنة خير من الحرة المشركة، ولو أعجبت من ينظر إليها، ويسمع كلامها، بجمالها وحُسن كلامها، وأن العبد المؤمن خير من الحر المشرك، ولو أعجب سامعه والناظر إليه، بجماله وفصاحته وشجاعته وغير ذلك، ثم أوضح أسباب هذا التفضيل بقوله سبحانه:,އަދި އެކަލާނގެ ސުބްޙާނަހޫ ޚަބަރުދެއްވާފައިވަނީ: މުއުމިނު އަޅު އަންހެނަކުވެސް، މުޝްރިކު މިނިވަން އަންހެނަކަށްވުރެ ހެޔޮވެގެންވާ ކަމުގައިއެވެ. އެއީ އެ އަންހެނަކު ފެންނަ މީހާ، އަދި އެ އަންހެނާގެ ވާހަކަ އަޑުއިވޭ މީހާއަށް، އެކަނބުލޭގެ ރީތިކަމާއި ވާހަކައިގެ ހިތްގައިމުކަމާހުރެ އާޝޯޚުކޮށްލިޔަސްމެއެވެ. އަދި މުއުމިނު އަޅު ފިރިހެނެއްވެސް، މުޝްރިކުން މިނިވަން ފިރިހެނަކަށްވުރެ ހެޔޮވެގެންވާ ކަމުގައިއެވެ. އެއީ އޭނާގެ އަޑުއަހާ، އަދި އޭނާ ފެންނަ މީހާއަށް، އޭނާގެ ރީތިކަމާއި، ފަޞާޙާތްތެރިކަމާއި، ހިތްވަރުގަދަކަމާއި އެފަދަ ކަންކަމާހުރެ ޢަޖައިބުވިޔަސްމެއެވެ. ދެން މި ގޮތަށް ހެޔޮވެ އިތުރުވެގެންވީ ސަބަބުތައް، އެކަލާނގެ ސުބްޙާނަހޫގެ މި ބަސްފުޅުން ބަޔާންކުރެއްވިއެވެ:
﴿...أُولَئِكَ يَدْعُونَ إِلَى النَّارِ...﴾,(...އެމީހުން ދަޢުވަތުދީ ގޮވާލަނީ ނަރަކައަށެވެ...)
[البقرة: 221].,[އަލްބަޤަރާ: 221]
يعني بذلك: المشركين والمشركات؛ لأنهم من دعاة النار بأقوالهم وأعمالهم وسيرتهم وأخلاقهم، أما المؤمنون والمؤمنات فهُم من دعاة الجنة بأخلاقهم وأعمالهم وسيرتهم، فكيف يستوي هؤلاء وهؤلاء!,އެއިން އެ މާނަކުރައްވަނީ: މުޝްރިކު ފިރިހެނުންނާއި މުޝްރިކު އަންހެނުންގެ ވާހަކައެވެ. އެހެނީ އެމީހުންނީ އެމީހުންގެ ބަސްތަކާއި، ޢަމަލުތަކާއި، އުޅޭއުޅުމާއި، އަޚްލާޤުން ނަރަކައަށް ގޮވާލާ ބައެކެވެ. އަނެއްކޮޅުން މުއުމިނު ފިރިހެނުންނާއި މުއުމިނު އަންހެނުންނީ، އެމީހުންގެ އަޚްލާޤާއި، އެމީހުންގެ ޢަމަލުތަކާއި، އުޅޭއުޅުމުން ސުވަރުގެއަށް ގޮވާލާ ބައެކެވެ. ދެންފަހެ މި މީހުންނާއި، ދެން ތިބި މީހުންނާ ހަމަހަމަވާނީ ކިހިނަކުންހެއްޔެވެ!؟
وأما الصلاة على المشركين: فقد قال جل وعلا في شأن المنافقين:,ދެންފަހެ މުޝްރިކުންގެ މައްޗަށް ކަށު ނަމާދުކުރުމަށް ބަލާއިރު، ފަހެ މުނާފިޤުންނާމެދުގައި އެކަލާނގެ -ޖައްލަ ވަޢަލާ- ވަޙީކުރެއްވިއެވެ:
﴿وَلَا تُصَلِّ عَلَى أَحَدٍ مِنْهُمْ مَاتَ أَبَدًا وَلَا تَقُمْ عَلَى قَبْرِهِ إِنَّهُمْ كَفَرُوا بِاللَّهِ وَرَسُولِهِ وَمَاتُوا وَهُمْ فَاسِقُونَ84﴾,(އެ މީހުންގެ ތެރެއިން މަރުވި އެއްވެސް މީހެއްގެ މައްޗަށް ކަލޭގެފާނު ދުވަހަކުވެސް ކަށުނަމާދު ނުކުރައްވާށެވެ. އަދި އެ މީހެއްގެ މަހާނަދޮށުގައިވެސް ކަލޭގެފާނު ހުއްޓިވަޑައިގެން ނުހުންނަވާށެވެ. ހަމަކަށަވަރުން އެ މީހުން ﷲ އަށާއި، އެ އިލާހުގެ ރަސޫލާއަށް ކާފަރުވިއެވެ. އަދި އެ މީހުން މަރުވީ، ފާސިޤުން ކަމުގައިވާ ޙާލުގައެވެ.)
[التوبة: 84]،,[އައްތައުބާ: 84]
فأوضح جل وعلا في هذه الآية الكريمة أن المنافق والكافر لا يُصَلَّى عليهما؛ لكفرهما بالله ورسوله، وهكذا لا يُصَلَّى خلفَهما، ولا يُجعلان أئمة للمسلمين؛ لكفرهما وعدم أمانتهما، وللعداوة العظيمة التي بينهما وبين المسلمين، ولأنهما ليسَا مِن أهل الصلاة والعبادة؛ لأن الكفر والشرك لا يبقى معهما عمل، نسأل الله العافية من ذلك.,ފަހެ އެކަލާނގެ -ޖައްލަ ވަޢަލާ- މި މާތްވެގެންވާ އާޔަތުގައި ސާފުކޮށް ބަޔާންކުރެއްވީ: މުނާފިޤުމީހާއާއި ކާފަރުމީހާގެ މައްޗަށް ކަށު ނަމާދު ނުކުރެވޭނެކަމެވެ. އެއީ އެ ދެމީހުން ﷲ އާއި އެކަލާނގެ ރަސޫލާއަށް ކާފަރުވެގެން ވުމުންނެވެ. މިފަދައިންމެ، އެ ދެމީހުންގެ ފަހަތުގައިވެސް ނަމާދު ނުކުރެވޭނެއެވެ. އަދި މުސްލިމުންނަށް ހުރި އިމާމުންކަމުގައި އެ ދެމީހުން ނުހެދޭހުއްޓެވެ. އެއީ އެ ދެމީހުން ކާފަރުވެގެންވުމުން، އަދި އަމާނާތްތެރިކަމެއް ނެތުމުން، އަދި މުސްލިމުންނާ އެ ދެމީހުންނާ މެދުގައި އޮންނަ ބޮޑުވެގެންވާ ޢަދާވާތްތެރިކަމަށްޓަކައިއެވެ. އަދި އެ ދެމީހުންނީ ނަމާދާއި އަޅުކަމުގެ އަހުލުވެރިންނެއް ނޫނެވެ. އެހެނީ ކުފުރާއި ޝިރުކަކީ އެއާއެކު ދެން (ހެޔޮ) ޢަމަލެއް ބާކިކޮށް ނުދޭ ދެކަމެވެ. އަހަރުމެން ﷲ ގެ ޙަޟްރަތުން އެދެނީ އެއިން ޢާފިޔަތު ދެއްވުމަށެވެ.
وأما أكل ذبائح المشركين: فقد قال جل جلاله مبيناً تحريم الميتة وذبائح المشركين:,ދެން މުޝްރިކުން ކަތިލާ ތަކެތި ކެއުމަށް ބަލާއިރު، ފަހެ މުޅަ މަހާއި، މުޝްރިކުން ކަތިލާ މަސް ޙަރާމްވެގެންވާކަން ބަޔާންކުރައްވާ އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ވަޙީކުރެއްވިއެވެ:
﴿وَلَا تَأْكُلُوا مِمَّا لَمْ يُذْكَرِ اسْمُ اللَّهِ عَلَيْهِ وَإِنَّهُ لَفِسْقٌ وَإِنَّ الشَّيَاطِينَ لَيُوحُونَ إِلَى أَوْلِيَائِهِمْ لِيُجَادِلُوكُمْ وَإِنْ أَطَعْتُمُوهُمْ إِنَّكُمْ لَمُشْرِكُونَ121﴾,((ކަތިލާހިނދު) އެ އެއްޗެއްގެ މައްޗަށް، ﷲ ގެ އިސްމުފުޅު ނަންނުގަނެވިވާ އެއްޗަކުން ތިޔަބައިމީހުން ނުކާށެވެ! ހަމަކަށަވަރުން އެ ތަކެތިން ކެއުމަކީ، އުރެދުމެއްކަން ކަށަވަރެވެ. އަދި ހަމަކަށަވަރުން ތިޔަބައިމީހުންނާ ޖަދަލުކުރުމަށް ޝައިތާނުން އެ މީހުންގެ ވާގިވެރިންނަށް ވަސްވާސް ދޭނެއެވެ. ތިޔަބައިމީހުން، އެ މީހުންނަށް ކިޔަމަންވެއްޖެނަމަ ހަމަކަށަވަރުން ތިޔަބައިމީހުންނަކީ ވެސް، މުޝްރިކުންކަން ކަށަވަރެވެ.)
[الأنعام: 121]،,[އަލްއަންޢާމު: 121]
فنهى جل جلاله المسلمين عن أكل الميتة وذبيحة المشرك؛ لأنه نجس، فذبيحته في حُكم الميتة، ولو ذكرَ اسم الله عليها؛ لأن التسمية منه باطلة لَا أثر لها؛ لأنها عبادة، والشرك يحبط العبادة ويبطلها، حتى يتوب المشرك إلى الله سبحانه،,ފަހެ އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- އެވަނީ މުޅަތަކެއްޗާއި މުޝްރިކުން ކަތިލާ ތަކެތި ކެއުން މުސްލިމުންނަށް ނަހީކުރައްވާފައިއެވެ. އެހެނީ އެއީ ނަޖިހެކެވެ. އެގޮތުން އޭނާ ކަތިލާ އެއްޗެއްވަނީ މުޅަ މަހުގެ ޙުކުމްގައިއެވެ. އޭގެ މައްޗަށް ﷲ ގެ އިސްމުފުޅު ނަންގަތަސް މެއެވެ. އެހެނީ އޭނާގެ ފުށުން ބިސްމި ކިޔުމަކީ އެއްވެސް އަސަރެއް އޭގައި ނެތް ބާޠިލު ކަމެކެވެ. ޝިރުކަކީ އަޅުކަން ބާޠިލުކޮށް ގެއްލުވާލާ ކަމެކެވެ. ޝިރުކު ކުރާ މީހާ ﷲ ސުބްޙާނަހޫ ވަތަޢާލާއަށް ތައުބާވެއްޖައުމަށް ދާންދެނެވެ.
وإنما أباح جل جلاله طعام أهل الكتاب في قوله سبحانه:,އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ފޮތުގެ އަހުލުވެރިންގެ ކާބޯތަކެތި، އެކަލާނގެ ސުބްޙާނަހޫގެ މި ބަސްފުޅުގައި ހުއްދަކުރެއްވީ:
﴿...وَطَعَامُ الَّذِينَ أُوتُوا الْكِتَابَ حِلٌّ لَكُمْ وَطَعَامُكُمْ حِلٌّ لَهُمْ...﴾,(...އަދި ފޮތް ލިބުނު މީހުންގެ ކާނާ ތިޔަބައިމީހުންނަށް ޙަލާލު ވެގެންވެއެވެ. އަދި ތިޔަބައިމީހުންގެ ކާނާ އެ މީހުންނަށް ޙަލާލު ވެގެންވެއެވެ...)
[المائدة: 5]،,[އަލްމާއިދާ: 5].
لأنهم ينتسبون إلى دين سماوي، ويزعمون أنهم من أتباع موسى وعيسى، وإن كانوا في ذلك كاذبين، وقد نسخ الله دينهم وأبطله ببعث محمد ﷺ إلى الناس عامّة، ولكن الله جل وعلا أحل لنا طعام أهل الكتاب ونساءهم؛ لحكمة بالغة وأسرار مَرعية، قد وضحها أهل العلم، بخلاف المشركين من عُبَّاد الأوثان والأموات، من الأنبياء والأولياء وغيرهم؛ لأن دينهم لا أصل له، ولا شبهة فيه، بل هو باطل من أساسه، فكانت ذبيحة أهله ميتة، ولا يباح أكلها.,އެހެނީ އެމީހުުންނީ ސަމާވީ ދީނަކަށް ނިސްބަތްވެ، އަދި މޫސާގެފާނާއި ޢީސާގެފާނަށް ތަބަޢަވީ މީހުންގެ ތެރެއިންވާ ބައެއްކަމަށް ދަޢުވާކުރާ ބައެއްކަމުގައި ވުމުންނެވެ. އެކަމުގައި އެމީހުން ދޮގުވެރިން ކަމުގައިވިޔަސްމެއެވެ. ﷲ ތަޢާލާވަނީ މުޙައްމަދު ﷺ ހުރިހާ މީސްތަކުންގެ ގާތަށް ފޮނުއްވައިގެން އެމީހުންގެ ދީން މަންސޫޚަ ކުރައްވާ، ބާޠިލުކުރައްވާފައިއެވެ. ނަމަވެސް ﷲ -ޖައްލަ ވަޢަލާ- ފޮތުގެ އަހުލުވެރިންގެ ކާބޯތަކެއްޗާއި އެމީހުންގެ އަންހެނުން އަހަރުމެންނަށް ހުއްދަކުރެއްވިއެވެ. އެއީ ބޮޑުވެގެންވާ ޙިކްމަތަކަށްޓަކައި، އަދި ރިޢާޔަތްކުރެއްވިފައިވާ ސިއްރުތަކަކަށްޓަކައިއެވެ. ޢިލްމުގެ އަހުލުވެރިންވަނީ އެކަންކަން ބަޔާންކުރައްވާފައިއެވެ. އެއީ ބުދުތަކާއި، މައްޔިތުންގެ ތެރެއިންވާ ނަބިއްޔުންނާއި ވަލީވެރިންނާއި އެހެން މީހުންނަށް އަޅުކަންކުރާ މުޝްރިކުންނާ ޚިލާފަށެވެ. އެހެނީ އެމީހުންގެ ދީނަކީ އެއަށް އެއްވެސް އަޞްލެއް އަދި ޝުބުހައެއް ނުވާ ދީނެކެވެ. ކިއެއްތަ، އޭގެ އަސާސުން އެ ވަނީ ބާޠިލުވެގެންނެވެ. ދެން އެ ދީނުގެ އަހުލުވެރިންގެ ކަތިލުން މުޅަ އެއްޗެއްކަމުގައިވިއެވެ. އަދި އެ ކެއުން ހުއްދަވެގެން ނުވެއެވެ.
وأما قول الشخص لمن يُخاطبه: (جن أصابك)، (جن أخذك)، (شيطان طار بك)، وما أشبه ذلك، فهذا من باب السب والشتم، وذلك لا يجوز بين المسلمين، كسائر أنواع السب والشتم، وليس ذلك من باب الشرك، إلا أن يكون قائل ذلك يعتقد أن الجن يتصرفون في الناس بغير إذن الله ومشيئته،,"ދެންފަހެ މުޚާޠަބުކުރާ މީހަކާ ދިމާލަށް: ""ތިޔަހުރީ ޖިންނިއެއް އަވަލާފަޔޭ"" ""ޖިންނިއެއް ތިބާ ޖަހައިގަތީއޭ""، ""ޝައިޠާނެއް ތިބާ ގޮވައިގެން އުދުހިގަތީއޭ""، އަދި މިއާ ވައްތަރު ޢިބާރާތްތައް ބުނުމަކީ؛ ބަދުބަސްބުނެ އެއްޗެހި ގޮވުމުގެ ބާބުގައިވާ ކަންތަކެކެވެ. އަދި އެއީ ބަދުބަސްބުނެ އެއްޗެހި ގޮވުމުގެ އެހެން ހުރިހާ ބަސްތައް ފަދައިން، މުސްލިމުންގެ މެދުގައި ކުރުން ހުއްދަކަމެއް ނޫނެވެ. އެކަމަކު އެއީ ޝިރުކުގެ ބާބުގައިވާ ކަމެއް ނޫނެވެ. އެހެން ބުނާ މީހާ، ﷲ ގެ އިޛްނަފުޅާއި އިރާދައާއި ނުލާ ޖިންނީން މީސްތަކުންގެ ތެރޭގައި ބާރުފޯރުކޮށް އުޅޭކަމަށް ޤަބޫލުކުރާނަމަ މެނުވީއެވެ."
فمَن اعتقد ذلك في الجن أو غيرهم من المخلوقات، فهو كافر بهذا الاعتقاد؛ لأن الله سبحانه هو المالك لكل شيء، والقادر على كل شيء، وهو النافع الضار، ولا يوجد شيء إلا بإذنه ومشيئته وقدره السابق، كما قال جل جلاله آمرًا نبيه ﷺ أن يخبر الناس بهذا الأصل العظيم:,ދެންފަހެ ޖިންނީންނާމެދު، ނުވަތަ އެނޫން މަޚްލޫޤުންނާމެދުވެސް އެގޮތަށް އިޢުތިޤާދުކޮށް ޤަބޫލުކޮށްފި މީހާއީ؛ ފަހެ މި ޤަބޫލުކުރުމުގެ ސަބަބުން ކާފަރެކެވެ. އެހެނީ ﷲ ސުބްޙާނަހޫ އެއީ ކޮންމެ އެއްޗެއް މިލްކުވެވޮޑިގެންވާ، އަދި ކޮންމެ ކަމަކަށް ކުޅަދުންވަންތަވެގެންވާ އިލާހެވެ. އަދި ފައިިދާ ކޮށްދެއްވާ، ގެއްލުންދެއްވާ ފަރާތަކީވެސް އެއީއެވެ. އަދި އެކަލާނގެ އިޛްނަފުޅާއި، މަޝީއަތާއި، އެކަލާނގެ އިސްވެ ތަޤުދީރުކުރެއްވުމާ ލައިގެން މެނުވީ އެއްވެސް އެއްޗެއް ވުޖޫދު ނުވެއެވެ. އެއީ މި ބޮޑުވެގެންވާ އަޞްލުގެ ޚަބަރު މީސްތަކުންނަށް ދެއްވުމަށް އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ-، އެކަލާނގެ ނަބިއްޔާ ﷺ އަށް އަމުރުކުރައްވާ ވަޙީކުރެއްވިގޮތަށެވެ:
﴿قُلْ لَا أَمْلِكُ لِنَفْسِي نَفْعًا وَلَا ضَرًّا إِلَّا مَا شَاءَ اللَّهُ وَلَوْ كُنْتُ أَعْلَمُ الْغَيْبَ لَاسْتَكْثَرْتُ مِنَ الْخَيْرِ وَمَا مَسَّنِيَ السُّوءُ إِنْ أَنَا إِلَّا نَذِيرٌ وَبَشِيرٌ لِقَوْمٍ يُؤْمِنُونَ188﴾,(ކަލޭގެފާނު ވިދާޅުވާށެވެ. ﷲ އިރާދަ ކުރެއްވި ކަމެއްމެނުވީ ތިމަންކަލޭގެފާނުގެ އަމިއްލަ ނަފްސަށް މަންފާއެއް، ނުވަތަ ގެއްލުމެއް ލިބިގަތުމުގެ ބާރު، ތިމަންކަލޭގެފާނަށް މިލްކު ވެގެނެއް ނުވެއެވެ. އަދި ތިމަންކަލޭގެފާނަށް ޣައިބު އެނގިވަޑައިގަންނަވާ ކަމުގައި ވީނަމަ، ތިމަންކަލޭގެފާނު (ދުނިޔަވީ މޮޅާއި) ހެޔޮ ގިނަކުރެއްވީމުހެވެ. އަދި ނުބައިކަމެއް ތިމަންކަލޭގެފާނުގައި ނުބީހުނީހެވެ. އިންޛާރުދެއްވާ ބޭކަލަކު ކަމުގައްޔާއި، އީމާންވާ ބަޔަކަށް އުފާވެރިކަމުގެ ޚަބަރު ދެއްވާ ބޭކަލަކު ކަމުގައި މެނުވީ، ތިމަންކަލޭގެފާނު ނުވަމެވެ.)
[الأعراف: 188]،,[އަލްއަޢުރާފު: 188]
فإذَا كان سيِّد الخلق وأفضلهم عليه الصلاة والسلام لا يملك لنفسه نفعًا ولا ضرًّا، إلا ما شاء الله، فكيف بغيره من الخلق؟! والآيات في هذا المعنى كثيرة.,ދެންފަހެ ޚަލްޤުތަކުންގެ ސާހިބާ، އަދި ޚަލްޤުތަކުންގެ ތެރެއިން އެންމެ މާތްވެގެންވާ ކަލޭގެފާނު عليه الصلاة والسلام ވެސް، ﷲ އިރާދަކުރެއްވި ކަމެއް މެނުވީ، އެކަލޭގެފާނުގެ އަމިއްލަ ނަފްސަށް ފައިދާއެއް އަދި ގެއްލުމެއްވެސް މިލްކުވެގެން ނުވާހިނދު؛ ދެން އެނޫން ޚަލްޤުތަކުންނާ މެދުގައި އަދި ކޮންފަދަހެއްޔެވެ!؟ މި މާނާގައިވާ އާޔަތްތައް ގިނަވެގެންވެއެވެ.
وأما سؤال العَرَّافين والمشعوذين والمنجمين وأشباههم، ممن يتعاطى الأخبار عن المغيبات، فهو منكر لا يجوز، وتصديقهم أشد وأنكر، بل هو مِن شعب الكفر؛ لقول النبي ﷺ:,ދެންފަހެ، ޣައިބުގައިވާ ކަންކަމުން ޚަބަރުދިނުމުގައި އުޅޭ؛ ފާލުބަލާ މީހުންނާއި، ސިޙުރުވެރިންނާއި، ނުޖޫމީ ބުރައްމާނީންނާއި އެފަދަ މީހުންނާ ކަންކަމުގައި ސުވާލުކޮށް އެހުމަކީ، ހުއްދަވެގެން ނުވާ މުންކަރެކެވެ. އަދި އެމީހުން ތެދުކުރުމަކީ އެއަށްވުރެވެސް ގަދަވެގެންވާ، މުންކަރުކަން ބޮޑު ކަމެކެވެ. ކިއެއްތަ، އެއީ ކުފުރުގެ ކަފިތަކުގެ ތެރޭގައިވާ ކަމެކެވެ. ނަބިއްޔާ ﷺގެ މި ބަސްފުޅަށްޓަކައިއެވެ:
«مَنْ أَتَى عَرَّافًا فَسَأَلَهُ عَنْ شَيءٍ؛ لَمْ تُقْبَلْ لَهُ صَلَاةٌ أَرْبَعِينَ يَومًا».,"""ޢައްރާފެއް (ކަހީނެއް ނުވަތަ ފާލުބަލާ މީހެއް) ގެ ގާތަށް ގޮސް، ކަމަކާމެދު އޭނާގެ ގާތުން ސުވާލުކޮށްފި މީހާ؛ ސާޅީސް ދުވަހުގެ ނަމާދު އޭނާގެ ކިބައިން ޤަބޫލު ނުކުރެވޭހުއްޓެވެ."""
رواه مسلم في صحيحه،,ރިވާކުރެއްވީ މުސްލިމު އެކަލޭގެފާނުގެ ޞަޙީޙުގައިއެވެ.
وفي صحيحه ـ أيضًا ـ عن معاوية بن الحكم السلمي رضي الله عنه:,އަދިވެސް އެކަލޭގެފާނުގެ ޞަޙީޙުގައި، މުޢާވިޔާ ބްނުލް ޙަކަމު އައްސުލަމީ رضي الله عنه ގެ އަރިހުން ރިވާވެގެންވެއެވެ:
«أَنَّ النَّبيَّ ﷺ نَهَى عَنْ إِتْيَانِ الكُهَّانِ وَسُؤَالِهِم».,"""ކާހިނުންގެ ގާތަށް ދިޔުމާއި، އެމީހުންގެ ގާތުން ކަންކަމުގައި ސުވާލުކޮށް އެހުން ނަބިއްޔާ ﷺ ނަހީކުރެއްވިއެވެ."""
وأخرج أهل السنن عن النبي ﷺ أنه قال:,އަދި ސުނަނު ފޮތްތަކުގެ އަހުލުވެރިން، ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިކަމަށް ނެރުއްވިއެވެ:
«مَنْ أَتَى كَاهِنًا، فَصَدَّقَهُ بِمَا يَقُولُ؛ فَقَدْ كَفَرَ بِمَا أُنْزِلَ عَلَى مُحَمَّدٍ ﷺ».,"""ކާހިނެއްގެ ގާތަށް ގޮސް، ދެން އޭނާ ބުނާ އެއްޗެއް ތެދުކޮށްފި މީހާ؛ ފަހެ ހަމަކަށަވަރުން މުޙައްމަދު ﷺ ގެ މައްޗަށް ބާވައިލެއްވުނު އެއްޗަކަށް ކާފަރުވެއްޖެއެވެ."""
والأحاديث في هذا المعنى كثيرة.,މި މާނައިގައިވާ ޙަދީޘްތައް ގިނަވެގެންވެއެވެ.
فالواجب على المسلمين: الحذر من سؤال الكهنة والعرافين، وسائر المشعوذين، المشتغلين بالإخبار عن المغيبات، والتلبيس على المسلمين، سواء كان باسم الطب أو غيره، لما تقدم من نهي النبي ﷺ عن ذلك، وتحذيره منه،,އެހެންކަމުން މުސްލިމުންގެ މައްޗަށް ވާޖިބުވެގެންވަނީ: ކާހިނުންނާއި ފާލުބަލާ މީހުންނާއި، އެނޫންވެސް، ޣައިބުގައިވާ ކަންކަމުގެ ޚަބަރުދީ، މުސްލިމުންނަށް އޮޅުވާލުމުގައި އުޅޭ ސިޙުރުވެރި ހާހޫރަވެރިންގެ ގާތުން ސުވާލުކުރުމާމެދު ސަމާލުވެ ދުރުވުމެވެ. އެއީ (ޑޮކްޓަރީ) ބޭސްވެރިކަމުގެ ނަމުގައި ނުވަތަ އެހެން ނަމެއްގައިވިޔަސްމެއެވެ. އެއީ އިސްވެދިޔަ ފަދައިން، ނަބިއްޔާ ﷺ އެކަން ނަހީކުރައްވާ، އެކަމާމެދު އިންޛާރުދެއްވާފައި ވުމުންނެވެ.
ويدخل في ذلك: ما يدعيه بعض الناس باسم الطب، من الأمور الغيبية، إذا شم عمامة المريض، أو خمار المريضة، أو نحو ذلك، قال: هذا المريض أو هذه المريضة فعل كذا، وصنع كذا، من أمور الغيب التي ليس في عمامة المريض ونحوها دلالة عليها، وإنما القصد من ذلك التلبيس على العامة، حتى يقولوا: إنه عارف بالطب، وأنواع المرض وأسبابه، وربما أعطاهم شيئًا من الأدوية، ولربما صادف ذلك الشفاء بقدر الله، فظنوا أنه بأسباب دوائه،,"އަދި އޭގެ ތެރެއަށް ވަންނަ އަނެއްކަމަކީ: ބޭސެވެރިކަމުގެ ނަމުގައި ބައެއް މީހުން ދަޢުވާކުރާ ޣައިބުގެ ކަމެއްކަމުގައިވާ: ބަލިމީހާގެ ފަގުޑި، ނުވަތަ ބަލި އަންހެނާގެ ބުރުގާގެ ވަސް ބަލާލާފައި ""މި ބަލި ފިރިހެނާ ނުވަތަ ބަލި އަންހެނާ މިވެނި ކަމެއް ކުރިޔޭ، އެވެނި ގޮތެއް ހެދިޔޭ"" ބުނުންފަދަ، ބަލިމީހާގެ ފަގުޑީގައި އަދި އެފަދަ އެއްޗެއްގައި އެކަމަށް އެއްވެސް ދަލީލެއް ނެތް ކަންކަމުގެ ވާހަކަ ދެއްކުމެވެ. އެކަމުގެ ޤަޞްދަކަށް ވާކަން ކަށަވަރީ: ޢާއްމު މީސްތަކުންނަށް އޮޅުވާލުމެވެ. އެއީ އޭނާއަކީ ބޭސްވެރިކަމާއި، ބަލިބަލީގެ ވައްތަރުތަކާއި ސަބަބުތައް ދަންނަ މީހެއްކަމަށް އެމީހުން ލައްވާ ބުނުވުމަށެވެ. ފަހަރެއްގައި އޭނާ އެމީހުންނަށް ބޭސްތަކެއް ދީވެސްފާނެއެވެ. އަދި ފަހަރެއްގައި ﷲ ގެ ޤަދަރާއި މިންވަރުން އެކަމުގައި އިއްތިފާޤުން ޝިފާ ލިބުންވެސް ދިމާވެދާނެއެވެ. ދެން އެމީހުން ހީކުރަނީ އެއީ އޭނާގެ ބޭސްފަރުވާތަކުގެ ސަބަބުން ވީ ކަމެއްކަމުގައިއެވެ."
وربما كان المرض بأسباب بعض الجن والشياطين، الذين يخدمون ذلك المدعي للطب، ويُخبرونه عن بعض المغيبات التي يطلعون عليها، فيعتمد على ذلك، ويُرضي الجن والشياطين بما يناسبهم من العبادة، فيرتفعون عن ذلك المريض، ويتركون ما قد تلبسوا به معه من الأذى، وهذا شيء معروف عن الجن والشياطين ومن يستخدمهم.,އަދި ފަހަރެއްގައި، އެ ބައްޔަކީ: ބޭސްފަރުވާ ކުރަނީކަމަށް ދަޢުވާކުރާ އެހެރަ މީހާއަށް ޚިދުމަތްކޮށްދޭ ބައެއް ޖިންނީންނާއި ޝައިޠާނުންގެ ސަބަބުންވާ ބައްޔެއްކަމުގައިވެސް ވެދާނެއެވެ. އަދި އެ ޖިންނީން ހޯދައިގަންނަ ބައެއް ޣައިބުގެ ކަންކަމުން އޭނާއަށް ޚަބަރުދެއެވެ. ދެން އޭނާ އެކަމަށް ބަރޯސާވެ، އެ ޖިންނީންނާއި ޝައިޠާނުންނަށް ކަމުދާ އަޅުކަމެއް (އެ މީހުންނަށް އަނބުރާލައިގެން) ރުއްސައެވެ. ދެން އެ ބަލިމީހާގެ ކިބައިން އެ ޖިންނީންތައް އުފުލި، އޭނާއަށް ޖައްސަމުންދިޔަ ދުއްތުރާތައް ދޫކޮށްލައެވެ. މިއީ ޖިންނީންނާއި ޝައިޠާނުންނާއި، އަދި އެވެރިން ލައްވާ ޚިދުމަތްކުރުވާ މީހުންގެ ކިބައިން އެނގިގެންވާ ކަމެކެވެ.
